Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 30, 0.6092991
2, 225, -22.40000000000005, 31, 0.0589017064082752
3, 225, -22.40000000000005, 51, 0.06929432960564824
4, 225, -22.40000000000005, 64, 0.05821626454645529
5, 225, -22.40000000000005, 57, 0.057624867904892185
6, 225, -22.40000000000005, 67, 0.05844770028829227
7, 225, -22.40000000000005, 71, 0.060391251848702865
8, 225, -22.40000000000005, 95, 0.05485868437224983
9, 225, -22.40000000000005, 98, 0.34759669984769814
10, 225, -22.40000000000005, 96, 0.0589247972772573
11, 225, -22.40000000000005, 107, 0.055442802980111255
12, 225, -22.40000000000005, 104, 0.05486929731237955
13, 225, -22.40000000000005, 115, 0.0615056330824435
14, 225, -22.40000000000005, 117, 0.06695444136586337
15, 225, -22.40000000000005, 118, 0.05298083103413265
16, 225, -22.40000000000005, 123, 0.04991634931440703
17, 225, -22.40000000000005, 117, 0.06414167398251419
18, 225, -22.40000000000005, 132, 0.05947862799536241
19, 225, -22.40000000000005, 134, 0.05037130138559309
20, 225, -22.40000000000005, 138, 0.04922251605998973
21, 225, -22.40000000000005, 136, 0.055048951101586585
22, 225, -22.40000000000005, 153, 0.05458149439375237
23, 225, -22.40000000000005, 147, 0.058283840871728554
24, 225, -22.40000000000005, 153, 0.05405920115625884
25, 225, -22.40000000000005, 153, 0.054803333586218805
26, 225, -22.40000000000005, 156, 0.07885663544573818
27, 225, -22.40000000000005, 165, 0.06296467193653371
28, 225, -22.40000000000005, 165, 0.051453388382143306
29, 225, -22.40000000000005, 181, 0.07213074733720268
30, 225, -22.40000000000005, 160, 0.07003099420678138
31, 225, -22.40000000000005, 185, 0.5291394882795974
32, 225, -22.40000000000005, 181, 0.060993521204825096
33, 225, -22.40000000000005, 177, 0.07760096964558261
34, 225, -22.40000000000005, 187, 0.05333398468769923
35, 225, -22.40000000000005, 196, 0.05465033785548412
36, 225, -22.40000000000005, 186, 0.08038487864791216
37, 225, -22.40000000000005, 194, 0.6524996049778137
38, 225, -22.40000000000005, 187, 0.04750583822039034
39, 225, -22.40000000000005, 204, 0.0862021480073707
40, 225, -22.40000000000005, 198, 0.06888652052530142
41, 225, -22.40000000000005, 205, 0.05570051686960231
42, 225, -22.40000000000005, 203, 0.05599676962692679
43, 225, -22.40000000000005, 197, 0.066500738676194
44, 225, -22.40000000000005, 215, 0.08102317494464484
45, 225, -22.40000000000005, 208, 0.1608550600170806
46, 225, -22.40000000000005, 218, 0.08032532066501252
47, 225, -22.40000000000005, 208, 0.05141531491581719
48, 225, -22.40000000000005, 225, 0.06606256996395199
49, 225, -22.40000000000005, 218, 0.06187304568685037
50, 225, -22.40000000000005, 208, 0.07805180113259613
51, 225, -22.40000000000005, 216, 0.059298496754423224
52, 225, -22.40000000000005, 222, 0.059268388039680486
53, 225, -22.40000000000005, 222, 0.07945901716530301
54, 225, -22.40000000000005, 229, 0.04914680181825615
55, 225, -22.40000000000005, 227, 0.049899293709140924
56, 225, -22.40000000000005, 226, 0.052026853139008455
57, 225, -22.40000000000005, 218, 0.057977216408914733
58, 225, -22.40000000000005, 236, 0.046881716869303425
59, 225, -22.40000000000005, 230, 0.06969119063183693
60, 225, -22.40000000000005, 236, 0.06606426567350066
61, 225, -22.40000000000005, 233, 0.06724866707838961
62, 225, -22.40000000000005, 245, 0.0676645815784408
63, 225, -22.40000000000005, 250, 0.05328715187638666
