Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 36, -3.5000000000000018, 4, 0.026999999999999996
2, 36, -3.5000000000000018, 4, 0.024300000000000002
3, 36, -3.5000000000000018, 5, 0.024300000000000002
4, 36, -3.5000000000000018, 3, 0.024300000000000002
5, 36, -3.5000000000000018, 8, 0.02187
6, 36, -3.5000000000000018, 9, 0.019306034638117975
7, 36, -3.5000000000000018, 10, 0.015041189286266389
8, 36, -3.5000000000000018, 11, 0.015599739013170869
9, 36, -3.5000000000000018, 14, 0.012945978645264897
10, 36, -3.5000000000000018, 14, 0.017041709186986862
11, 36, -3.5000000000000018, 15, 0.014308578787564571
12, 36, -3.5000000000000018, 16, 0.014296051286868533
13, 36, -3.5000000000000018, 19, 0.014038322749050716
14, 36, -3.5000000000000018, 18, 0.015948385759537304
15, 36, -3.5000000000000018, 25, 0.015035174426878573
16, 36, -3.5000000000000018, 22, 0.016001803625013633
17, 36, -3.5000000000000018, 20, 0.015124109422239948
18, 36, -3.5000000000000018, 20, 0.015839844856932878
19, 36, -3.5000000000000018, 24, 0.013636806400614043
20, 36, -3.5000000000000018, 24, 0.014776808403808989
21, 36, -3.5000000000000018, 24, 0.015935692371954774
22, 36, -3.5000000000000018, 28, 0.015334249596396732
23, 36, -3.5000000000000018, 23, 0.013927386912002238
24, 36, -3.5000000000000018, 28, 0.01850403740795223
25, 36, -3.5000000000000018, 24, 0.014520993760342604
26, 36, -3.5000000000000018, 24, 0.015512630863731475
27, 36, -3.5000000000000018, 26, 0.014923317734835406
28, 36, -3.5000000000000018, 27, 0.013478322823872568
29, 36, -3.5000000000000018, 29, 0.01886846534489607
30, 36, -3.5000000000000018, 28, 0.014469218535725525
31, 36, -3.5000000000000018, 30, 0.013612884797307157
32, 36, -3.5000000000000018, 27, 0.016176395363318774
33, 33, -3.2000000000000015, 29, 0.009866854092506983
34, 36, -3.5000000000000018, 30, 0.014158597052397803
35, 36, -3.5000000000000018, 30, 0.01576487133292137
36, 36, -3.5000000000000018, 29, 0.017296627841943885
37, 36, -3.5000000000000018, 36, 0.020741728834436757
38, 36, -3.5000000000000018, 31, 0.012862584271882749
39, 36, -3.5000000000000018, 31, 0.015355437928450955
40, 36, -3.5000000000000018, 33, 0.017294775577849253
41, 36, -3.5000000000000018, 33, 0.01638038015101012
42, 36, -3.5000000000000018, 33, 0.015136370645225328
43, 36, -3.5000000000000018, 36, 0.019644258844182805
44, 36, -3.5000000000000018, 37, 0.01685916769386564
45, 29, -2.800000000000001, 32, 0.015151228151810636
46, 36, -3.5000000000000018, 36, 0.015587454502517528
47, 36, -3.5000000000000018, 32, 0.014997839101790977
48, 36, -3.5000000000000018, 37, 0.016795290265795515
49, 36, -3.5000000000000018, 38, 0.019440792129350765
50, 36, -3.5000000000000018, 36, 0.01786730482422677
51, 36, -3.5000000000000018, 37, 0.019682362329948022
52, 36, -3.5000000000000018, 37, 0.015172478416120905
53, 36, -3.5000000000000018, 42, 0.02052156932635224
54, 36, -3.5000000000000018, 41, 0.020417088539209982
55, 17, -1.6000000000000003, 37, 0.015297104824510799
56, 36, -3.5000000000000018, 38, 0.016376602805117102
57, 36, -3.5000000000000018, 38, 0.016940534462860812
58, 22, -2.1000000000000005, 41, 0.018625817408167655
59, 36, -3.5000000000000018, 38, 0.01398151523119695
60, 36, -3.5000000000000018, 40, 0.014733320682843387
61, 36, -3.5000000000000018, 40, 0.01597858857059653
62, 36, -3.5000000000000018, 39, 0.012968927045855505
63, 36, -3.5000000000000018, 42, 0.019256819441785644
64, 36, -3.5000000000000018, 43, 0.0203723404448386
65, 36, -3.5000000000000018, 45, 0.015570595135115328
66, 36, -3.5000000000000018, 42, 0.020221499838491752
67, 36, -3.5000000000000018, 40, 0.017716338991945912
68, 32, -3.1000000000000014, 41, 0.01915019068172416
69, 36, -3.5000000000000018, 41, 0.014354281943518288
70, 36, -3.5000000000000018, 42, 0.01593261397642376
71, 36, -3.5000000000000018, 45, 0.015443407095677486
72, 36, -3.5000000000000018, 43, 0.011828214840895246
73, 36, -3.5000000000000018, 47, 0.017491743776998803
74, 36, -3.5000000000000018, 45, 0.016730138458080135
75, 16, -1.5000000000000002, 42, 0.014348113038464727
76, 36, -3.5000000000000018, 44, 0.025301178489081422
77, 18, -1.7000000000000004, 44, 0.013673842092668864
78, 34, -3.3000000000000016, 47, 0.023383588725749305
79, 15, -1.4000000000000001, 48, 0.011222613612073329
80, 36, -3.5000000000000018, 43, 0.01625135567491054
81, 36, -3.5000000000000018, 46, 0.016836507624877095
82, 36, -3.5000000000000018, 53, 0.026648119504554757
83, 33, -3.2000000000000015, 43, 0.014402090005461887
84, 36, -3.5000000000000018, 47, 0.024650630391503336
85, 36, -3.5000000000000018, 48, 0.01897082083619439
86, 24, -2.3000000000000007, 45, 0.015153503349800368
87, 27, -2.600000000000001, 48, 0.01997132250395245
88, 13, -1.2, 46, 0.020579440952913586
89, 36, -3.5000000000000018, 48, 0.014907824085389487
90, 36, -3.5000000000000018, 48, 0.017686422741573393
91, 22, -2.1000000000000005, 49, 0.013645190395019102
92, 16, -1.5000000000000002, 47, 0.023567679033486555
93, 15, -1.4000000000000001, 49, 0.013409869633836613
94, 14, -1.3, 47, 0.01736871864763434
95, 27, -2.600000000000001, 57, 0.014492166185404498
96, 29, -2.800000000000001, 52, 0.013609534754161712
97, 36, -3.5000000000000018, 53, 0.019328099681485578
98, 18, -1.7000000000000004, 52, 0.019506133262943648
99, 36, -3.5000000000000018, 51, 0.017103706859659895
100, 30, -2.9000000000000012, 48, 0.023253833523132844
101, 13, -1.2, 51, 0.01903515295496394
102, 26, -2.500000000000001, 54, 0.024777705108930237
103, 11, -0.9999999999999999, 48, 0.014147646364860433
104, 36, -3.5000000000000018, 50, 0.00988215232492727
105, 13, -1.2, 48, 0.021023634498614996
106, 19, -1.8000000000000005, 48, 0.02331242892280566
107, 25, -2.400000000000001, 52, 0.013449413335976934
108, 35, -3.4000000000000017, 49, 0.01852785565736248
109, 24, -2.3000000000000007, 49, 0.02734769732068873
110, 13, -1.2, 51, 0.019766160710557146
111, 36, -3.5000000000000018, 52, 0.02032832843405763
112, 24, -2.3000000000000007, 53, 0.026316363191023817
113, 15, -1.4000000000000001, 52, 0.016285288145303667
114, 36, -3.5000000000000018, 54, 0.023751946165337268
115, 28, -2.700000000000001, 53, 0.02486899805749987
116, 15, -1.4000000000000001, 53, 0.02199589178527206
117, 36, -3.5000000000000018, 57, 0.014264638827496512
118, 36, -3.5000000000000018, 55, 0.009871658111297005
119, 12, -1.0999999999999999, 51, 0.014198857893867656
120, 17, -1.6000000000000003, 54, 0.020188486662025218
121, 13, -1.2, 59, 0.02023175268918531
122, 30, -2.9000000000000012, 53, 0.009918558381229459
123, 12, -1.0999999999999999, 53, 0.01157279697161695
124, 36, -3.5000000000000018, 52, 0.02003133790424716
125, 17, -1.6000000000000003, 54, 0.01777355131538838
126, 33, -3.2000000000000015, 57, 0.015597142601644076
127, 14, -1.3, 55, 0.016553286190765903
128, 11, -0.9999999999999999, 54, 0.023165533195744825
129, 14, -1.3, 57, 0.013378224856112841
130, 11, -0.9999999999999999, 61, 0.0225436030634395
131, 36, -3.5000000000000018, 54, 0.025693088844268575
132, 36, -3.5000000000000018, 58, 0.023176341927819366
133, 22, -2.1000000000000005, 56, 0.009253809171471339
134, 36, -3.5000000000000018, 54, 0.025432786221453896
135, 36, -3.5000000000000018, 56, 0.021954887139469692
136, 16, -1.5000000000000002, 58, 0.02005501853512126
137, 11, -0.9999999999999999, 55, 0.013588195793295066
138, 16, -1.5000000000000002, 56, 0.023176186202776006
139, 11, -0.9999999999999999, 64, 0.022116277928711126
140, 13, -1.2, 56, 0.021842854173854676
141, 11, -0.9999999999999999, 56, 0.024523532987322016
142, 11, -0.9999999999999999, 58, 0.011567280682346137
143, 14, -1.3, 59, 0.012800533269772374
144, 36, -3.5000000000000018, 56, 0.014853018018295971
145, 36, -3.5000000000000018, 61, 0.016874662889476033
146, 20, -1.9000000000000006, 58, 0.02375397203152041
147, 13, -1.2, 57, 0.027109320621295563
148, 26, -2.500000000000001, 62, 0.022798752198426087
149, 13, -1.2, 60, 0.0218187605610618
150, 31, -3.0000000000000013, 60, 0.01694675397192591
151, 15, -1.4000000000000001, 59, 0.02154816750903421
152, 17, -1.6000000000000003, 61, 0.0290346756314257
153, 19, -1.8000000000000005, 60, 0.02659758750994401
154, 11, -0.9999999999999999, 61, 0.02458437566414895
155, 13, -1.2, 59, 0.015065933136762188
156, 17, -1.6000000000000003, 66, 0.02024776579308607
157, 17, -1.6000000000000003, 66, 0.02198965149465537
158, 18, -1.7000000000000004, 60, 0.022852962212712935
159, 11, -0.9999999999999999, 63, 0.018349090165730886
160, 12, -1.0999999999999999, 58, 0.024126042311732876
161, 23, -2.2000000000000006, 58, 0.02846568260135482
