Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 60, 1.0161686163452295
2, 225, -22.40000000000005, 82, 0.14649939599291473
3, 225, -22.40000000000005, 87, 0.8826043749999999
4, 225, -22.40000000000005, 124, 0.11541290089188294
5, 225, -22.40000000000005, 123, 0.13078279896734757
6, 225, -22.40000000000005, 136, 0.11052622366689147
7, 225, -22.40000000000005, 155, 0.12513345640643103
8, 225, -22.40000000000005, 177, 1.0026389233697994
9, 225, -22.40000000000005, 133, 0.4573449871550681
10, 225, -22.40000000000005, 166, 0.9977533309440887
11, 225, -22.40000000000005, 167, 0.8787226950921354
12, 225, -22.40000000000005, 183, 0.11886444565381582
13, 225, -22.40000000000005, 224, 0.5484723276407371
14, 225, -22.40000000000005, 231, 0.13032778020404168
15, 75, -7.39999999999999, 269, 0.958408271681868
16, 220, -21.90000000000004, 236, 0.12918571037443982
17, 225, -22.40000000000005, 237, 0.14072313786046386
18, 225, -22.40000000000005, 259, 0.08959630751151515
19, 225, -22.40000000000005, 244, 0.8787136434295557
20, 225, -22.40000000000005, 258, 0.13665994613140553
21, 225, -22.40000000000005, 275, 0.09894300788150101
22, 225, -22.40000000000005, 262, 0.1324582403667558
23, 225, -22.40000000000005, 287, 0.16476154581059888
24, 225, -22.40000000000005, 335, 1.0403208506546955
25, 145, -14.399999999999965, 286, 0.15025547737422107
26, 179, -17.799999999999983, 325, 0.12301274545727736
27, 95, -9.399999999999983, 299, 0.13922725877304032
28, 225, -22.40000000000005, 321, 1.015508565947692
29, 87, -8.599999999999985, 308, 0.12467630988571687
30, 102, -10.09999999999998, 325, 0.1971284623102172
31, 87, -8.599999999999985, 325, 0.1492926432216013
32, 216, -21.500000000000036, 343, 1.0719915172234207
33, 158, -15.69999999999996, 384, 0.1798560494819692
34, 121, -11.999999999999973, 353, 1.0272676096930928
35, 67, -6.5999999999999925, 365, 1.0185966958524206
36, 126, -12.499999999999972, 367, 0.15923455142486054
37, 225, -22.40000000000005, 372, 0.17113884292440362
38, 86, -8.499999999999986, 402, 0.1717903589047498
39, 225, -22.40000000000005, 333, 0.11060691697334812
40, 53, -5.1999999999999975, 382, 0.15821663189827317
41, 225, -22.40000000000005, 389, 0.15870613680780554
42, 90, -8.899999999999984, 369, 0.12674454096447096
43, 225, -22.40000000000005, 372, 0.14947686085695633
44, 171, -16.99999999999997, 414, 0.12625012671407432
45, 93, -9.199999999999983, 420, 0.175103986222942
46, 114, -11.299999999999976, 390, 0.1604818618425563
47, 104, -10.29999999999998, 419, 0.18157479250547404
48, 225, -22.40000000000005, 410, 0.22238040782013435
49, 63, -6.199999999999994, 378, 0.13681315439439823
50, 225, -22.40000000000005, 453, 1.0109608254571887
51, 124, -12.299999999999972, 446, 0.14383789264281344
52, 225, -22.40000000000005, 418, 0.1851443294722921
53, 129, -12.79999999999997, 406, 0.16617244183355195
54, 99, -9.799999999999981, 460, 0.9823519646358561
55, 61, -5.999999999999995, 482, 0.9285966934452885
56, 51, -4.999999999999998, 488, 0.2208617817987859
57, 60, -5.899999999999995, 451, 0.18904466585221757
58, 220, -21.90000000000004, 452, 0.166652475177117
59, 56, -5.4999999999999964, 468, 0.1679131013990275
60, 81, -7.999999999999988, 473, 0.21137016617231774
61, 56, -5.4999999999999964, 472, 0.12056585583012236
62, 74, -7.29999999999999, 459, 0.14651940237461059
63, 113, -11.199999999999976, 506, 0.9055731284988862
64, 91, -8.999999999999984, 516, 0.9214937310609446
65, 168, -16.699999999999967, 499, 1.0760458427213906
66, 69, -6.799999999999992, 516, 0.16576058248389558
67, 156, -15.499999999999961, 528, 0.14816872088809752
68, 201, -20.000000000000014, 552, 0.16787243986146194
69, 69, -6.799999999999992, 528, 0.18910331608117859
70, 75, -7.39999999999999, 519, 0.11750913020772424
71, 80, -7.899999999999988, 553, 1.1850985359760364
72, 117, -11.599999999999975, 523, 0.20884475872826758
73, 78, -7.699999999999989, 519, 0.17799307533167585
74, 64, -6.299999999999994, 530, 0.13992120831025545
75, 83, -8.199999999999987, 528, 0.15723496919238755
76, 69, -6.799999999999992, 548, 0.14517610702968486
77, 66, -6.499999999999993, 585, 0.1437687680926194
78, 68, -6.699999999999992, 607, 0.1408768293736511
79, 49, -4.799999999999999, 605, 0.1541646548365616
80, 157, -15.59999999999996, 560, 0.1552323147231096
81, 121, -11.999999999999973, 556, 0.1520339563323576
82, 119, -11.799999999999974, 627, 0.5309824778645633
83, 152, -15.099999999999962, 600, 0.1779198910117099
84, 171, -16.99999999999997, 590, 0.8441573461520573
85, 225, -22.40000000000005, 584, 0.10946505696701125
86, 76, -7.499999999999989, 628, 0.29173011907225166
87, 79, -7.799999999999988, 588, 0.13477821168048276
88, 225, -22.40000000000005, 584, 0.18266986261839357
89, 59, -5.799999999999995, 663, 0.17677007750395646
90, 94, -9.299999999999983, 662, 0.16269861827024323
91, 119, -11.799999999999974, 574, 0.15648457635523716
92, 93, -9.199999999999983, 619, 0.18890134928919444
93, 225, -22.40000000000005, 706, 0.17576352417080265
94, 104, -10.29999999999998, 614, 0.1929852498062843
95, 83, -8.199999999999987, 634, 0.14555382779839743
96, 109, -10.799999999999978, 622, 0.19400449795631847
97, 56, -5.4999999999999964, 650, 0.15012107844914668
98, 132, -13.09999999999997, 713, 0.9498696611940689
99, 148, -14.699999999999964, 648, 0.17726769402040388
100, 58, -5.699999999999996, 642, 1.051731344268329
101, 225, -22.40000000000005, 685, 0.20396809188579224
102, 133, -13.199999999999969, 715, 0.20490178950499072
103, 122, -12.099999999999973, 722, 0.1521804004787115
104, 72, -7.099999999999991, 689, 0.14763970039939994
105, 70, -6.8999999999999915, 684, 1.0141318323234763
106, 76, -7.499999999999989, 768, 0.14555843432057358
107, 153, -15.199999999999962, 686, 0.17357510855019376
108, 74, -7.29999999999999, 709, 0.13408165700398156
109, 67, -6.5999999999999925, 784, 0.1298229326134539
110, 147, -14.599999999999964, 677, 0.12916546617694813
111, 72, -7.099999999999991, 743, 0.12600232866290462
112, 91, -8.999999999999984, 713, 0.13496118608492935
113, 115, -11.399999999999975, 723, 0.1754639985411468
114, 131, -12.99999999999997, 735, 0.192409438453627
115, 90, -8.899999999999984, 771, 1.033773419662685
116, 113, -11.199999999999976, 696, 0.5664772584682729
117, 47, -4.6, 732, 0.1709258635957851
118, 132, -13.09999999999997, 743, 1.024304872787005
119, 94, -9.299999999999983, 775, 0.15420545499805094
120, 87, -8.599999999999985, 784, 0.17364589243201678
121, 180, -17.899999999999984, 788, 0.14184211332982777
122, 96, -9.499999999999982, 761, 0.18697765497022756
123, 154, -15.299999999999962, 790, 0.1554309219841954
124, 92, -9.099999999999984, 809, 0.13354572556517708
125, 98, -9.699999999999982, 802, 0.12493532707491717
126, 205, -20.40000000000002, 776, 0.13841431622460076
127, 225, -22.40000000000005, 788, 0.1512220796592299
128, 50, -4.899999999999999, 851, 0.17729621914583626
129, 76, -7.499999999999989, 731, 0.16117403440827305
130, 220, -21.90000000000004, 808, 0.15673294176275254
131, 55, -5.399999999999997, 755, 0.12065665816433979
132, 225, -22.40000000000005, 785, 0.1255596943812427
133, 97, -9.599999999999982, 809, 0.42048710046372717
134, 68, -6.699999999999992, 836, 0.9979637639539485
135, 89, -8.799999999999985, 831, 0.9699488296403411
136, 61, -5.999999999999995, 828, 0.16635316811437217
137, 78, -7.699999999999989, 834, 0.7157402933080417
138, 87, -8.599999999999985, 847, 0.2040552239642528
139, 68, -6.699999999999992, 825, 0.8306914254540612
140, 59, -5.799999999999995, 840, 0.14748857624127876
141, 85, -8.399999999999986, 819, 0.13937560518109304
142, 136, -13.499999999999968, 821, 1.0162754934795881
143, 66, -6.499999999999993, 841, 0.16148041526411738
144, 102, -10.09999999999998, 873, 0.20008675323877068
145, 75, -7.39999999999999, 859, 0.16787945264633408
146, 146, -14.499999999999964, 834, 0.14493256683759403
147, 225, -22.40000000000005, 842, 0.17553396174672597
148, 130, -12.89999999999997, 901, 0.1784738102379193
149, 80, -7.899999999999988, 883, 0.16785687817574546
150, 91, -8.999999999999984, 917, 0.15953641740420976
151, 53, -5.1999999999999975, 992, 0.7297851584677537
152, 127, -12.599999999999971, 910, 1.1155401543159083
153, 134, -13.299999999999969, 958, 1.099326521270807
154, 105, -10.399999999999979, 871, 0.15104485833466663
155, 141, -13.999999999999966, 889, 0.18464891395853245
156, 103, -10.19999999999998, 979, 0.14962012017161364
157, 71, -6.999999999999991, 895, 0.1664537160133297
158, 120, -11.899999999999974, 965, 0.21638241567416586
159, 56, -5.4999999999999964, 948, 0.14912892890882734
160, 95, -9.399999999999983, 923, 0.16152989718796684
161, 100, -9.89999999999998, 963, 0.14859626827639505
162, 134, -13.299999999999969, 926, 1.1323860010477649
163, 52, -5.099999999999998, 985, 0.12103283490135297
164, 78, -7.699999999999989, 1001, 0.21881357816542746
165, 152, -15.099999999999962, 960, 0.17667835268020715
166, 62, -6.099999999999994, 963, 0.529679209057496
167, 168, -16.699999999999967, 964, 0.1580036873674464
168, 87, -8.599999999999985, 963, 0.15255211895039067
169, 68, -6.699999999999992, 984, 0.14455353054114362
170, 98, -9.699999999999982, 964, 0.8294733168918751
171, 221, -22.000000000000043, 1044, 0.18770803040263395
172, 104, -10.29999999999998, 988, 1.049252941954237
173, 118, -11.699999999999974, 1004, 0.16946619802237617
174, 81, -7.999999999999988, 1044, 0.11299426817542679
175, 151, -14.999999999999963, 998, 0.46351249460720956
176, 73, -7.19999999999999, 1018, 0.1408931822956503
177, 95, -9.399999999999983, 982, 0.1650214811335169
178, 89, -8.799999999999985, 1015, 0.16073624986681456
179, 64, -6.299999999999994, 1044, 0.4694853096997367
180, 59, -5.799999999999995, 1008, 0.1934043883814962
181, 79, -7.799999999999988, 1075, 0.17446772198376204
182, 75, -7.39999999999999, 1060, 0.14579945348167667
183, 83, -8.199999999999987, 1059, 0.19351217313531277
184, 225, -22.40000000000005, 1085, 0.12253179247636681
185, 125, -12.399999999999972, 1085, 0.9826031133101125
186, 51, -4.999999999999998, 1014, 0.14308595535351776
187, 153, -15.199999999999962, 1076, 0.17123102989233852
188, 225, -22.40000000000005, 1099, 0.19492235270177738
189, 86, -8.499999999999986, 1061, 0.18842347189218778
190, 94, -9.299999999999983, 1088, 1.0007220065431914
191, 55, -5.399999999999997, 1023, 0.1468479980201225
192, 103, -10.19999999999998, 1102, 1.0534953532059226
193, 98, -9.699999999999982, 1133, 0.14216599545616737
194, 68, -6.699999999999992, 1111, 0.15637635901043856
195, 225, -22.40000000000005, 1110, 0.16452855232166286
196, 69, -6.799999999999992, 1150, 0.16820535062444142
197, 80, -7.899999999999988, 1042, 0.12990177116601087
198, 225, -22.40000000000005, 1130, 1.0053873470511239
199, 112, -11.099999999999977, 1115, 0.20450106656702127
200, 82, -8.099999999999987, 1104, 0.17915055360798648
201, 104, -10.29999999999998, 1142, 0.14056576882030125
202, 62, -6.099999999999994, 1132, 0.16433950497928862
203, 97, -9.599999999999982, 1123, 0.1725388569052959
204, 93, -9.199999999999983, 1120, 0.16287868581336795
205, 154, -15.299999999999962, 1094, 0.17970740917107808
206, 51, -4.999999999999998, 1159, 0.16934926457346045
207, 100, -9.89999999999998, 1161, 0.1683329450694191
208, 225, -22.40000000000005, 1129, 0.1380057563816599
209, 121, -11.999999999999973, 1117, 0.14406207568859752
210, 153, -15.199999999999962, 1157, 0.1806424067830945
211, 93, -9.199999999999983, 1155, 0.1290567964737952
212, 225, -22.40000000000005, 1176, 0.17704221014550003
213, 225, -22.40000000000005, 1231, 0.143078041808539
214, 89, -8.799999999999985, 1213, 0.18595190166057352
215, 87, -8.599999999999985, 1298, 1.054841559492505
216, 188, -18.699999999999996, 1173, 0.16216048830914342
217, 70, -6.8999999999999915, 1204, 0.1792180966267014
218, 225, -22.40000000000005, 1206, 0.1827854046752886
219, 225, -22.40000000000005, 1233, 0.9913862163279852
220, 72, -7.099999999999991, 1223, 0.138892280994811
221, 64, -6.299999999999994, 1259, 1.146438014849375
222, 138, -13.699999999999967, 1285, 0.13862138555958425
223, 63, -6.199999999999994, 1277, 0.15586191996414867
224, 62, -6.099999999999994, 1216, 0.15758981715351217
225, 109, -10.799999999999978, 1239, 0.16762566330614703
226, 92, -9.099999999999984, 1272, 1.0178985138460641
227, 87, -8.599999999999985, 1324, 0.21534698687988607
228, 56, -5.4999999999999964, 1295, 0.18173858432657042
229, 59, -5.799999999999995, 1262, 0.12813076336391127
230, 174, -17.299999999999976, 1308, 0.1748783086591894
231, 153, -15.199999999999962, 1201, 0.8818955600466167
232, 102, -10.09999999999998, 1240, 0.13116414455573988
233, 72, -7.099999999999991, 1313, 0.20019645449776924
234, 64, -6.299999999999994, 1268, 0.16254419118505492
235, 97, -9.599999999999982, 1257, 0.155884062261757
236, 173, -17.199999999999974, 1233, 0.9951897696956737
237, 180, -17.899999999999984, 1333, 0.15584010797117465
238, 91, -8.999999999999984, 1236, 0.1538325621942187
239, 92, -9.099999999999984, 1324, 0.19723742505885866
240, 50, -4.899999999999999, 1336, 0.1369516802301467
241, 225, -22.40000000000005, 1319, 0.1668725558632813
242, 85, -8.399999999999986, 1264, 0.1937260062428865
243, 114, -11.299999999999976, 1300, 0.9647038744581486
244, 55, -5.399999999999997, 1322, 0.7161663599589576
245, 201, -20.000000000000014, 1325, 1.043965110078479
246, 61, -5.999999999999995, 1315, 0.14355078591154047
247, 80, -7.899999999999988, 1367, 1.0469252389066497
248, 107, -10.599999999999978, 1378, 1.0494824136002463
249, 57, -5.599999999999996, 1313, 0.14471641835669402
250, 85, -8.399999999999986, 1382, 0.14614385590949297
251, 68, -6.699999999999992, 1391, 0.18224543906431467
252, 95, -9.399999999999983, 1473, 0.12793957971542813
253, 86, -8.499999999999986, 1335, 0.1482052952748778
254, 225, -22.40000000000005, 1404, 1.1247532652491257
255, 144, -14.299999999999965, 1329, 0.9585763840276154
256, 66, -6.499999999999993, 1344, 0.16906457182476675
257, 97, -9.599999999999982, 1326, 1.0196458938912358
258, 60, -5.899999999999995, 1367, 0.13736333353534214
259, 203, -20.200000000000017, 1443, 0.15495545421016566
260, 66, -6.499999999999993, 1389, 0.17141693087059195
261, 225, -22.40000000000005, 1370, 0.1471965652464413
262, 110, -10.899999999999977, 1393, 0.18366583662407399
263, 109, -10.799999999999978, 1525, 0.19957103805632936
264, 76, -7.499999999999989, 1408, 0.14989952957675778
265, 184, -18.29999999999999, 1432, 0.7486964733189065
266, 106, -10.499999999999979, 1351, 1.050518429054299
267, 56, -5.4999999999999964, 1456, 0.16167196982522336
268, 132, -13.09999999999997, 1417, 0.9926305622878808
269, 57, -5.599999999999996, 1490, 1.1463644014351795
270, 91, -8.999999999999984, 1434, 0.1324990357565432
271, 139, -13.799999999999967, 1457, 0.1809780123169269
272, 145, -14.399999999999965, 1426, 0.16663795481776744
273, 102, -10.09999999999998, 1413, 0.16672448007945584
274, 107, -10.599999999999978, 1546, 0.15262544847201737
275, 56, -5.4999999999999964, 1567, 0.1151445403153275
276, 88, -8.699999999999985, 1455, 0.1382554784125376
277, 88, -8.699999999999985, 1513, 0.14459707805663946
278, 62, -6.099999999999994, 1578, 0.17437822937237168
279, 100, -9.89999999999998, 1491, 0.14661589787981766
280, 155, -15.399999999999961, 1505, 0.15579890885379943
281, 178, -17.69999999999998, 1511, 1.0063099493625787
282, 79, -7.799999999999988, 1526, 1.0360824616532591
283, 175, -17.399999999999977, 1555, 0.741392127454783
284, 158, -15.69999999999996, 1572, 0.13768873832524853
285, 135, -13.399999999999968, 1433, 0.23606805456498603
286, 64, -6.299999999999994, 1518, 0.8518857319333719
287, 165, -16.399999999999963, 1524, 1.05642261623974
288, 56, -5.4999999999999964, 1574, 0.1605190868336206
289, 58, -5.699999999999996, 1527, 0.14034241613295872
290, 112, -11.099999999999977, 1626, 0.21733149093282744
291, 152, -15.099999999999962, 1540, 1.0494094172676451
292, 225, -22.40000000000005, 1534, 0.14142960398301652
293, 117, -11.599999999999975, 1629, 0.16741567653315537
294, 69, -6.799999999999992, 1540, 1.3086963584400984
295, 95, -9.399999999999983, 1526, 0.22327168495241634
296, 120, -11.899999999999974, 1512, 0.9819038440056209
297, 85, -8.399999999999986, 1567, 0.24850256185270148
298, 84, -8.299999999999986, 1707, 0.15041365699269793
299, 64, -6.299999999999994, 1588, 0.21545596037173187
300, 105, -10.399999999999979, 1628, 0.14968167961162981
301, 118, -11.699999999999974, 1544, 0.1874690712628213
302, 53, -5.1999999999999975, 1673, 0.1966527932262967
303, 76, -7.499999999999989, 1645, 0.15956327363001677
304, 76, -7.499999999999989, 1642, 0.17114483779330247
305, 67, -6.5999999999999925, 1624, 1.1051514495178818
306, 225, -22.40000000000005, 1619, 0.12632500307999472
307, 123, -12.199999999999973, 1640, 0.16176652605070796
308, 104, -10.29999999999998, 1676, 0.14764883713256693
309, 96, -9.499999999999982, 1550, 0.12774066770794235
310, 72, -7.099999999999991, 1640, 0.12503330306992577
311, 105, -10.399999999999979, 1712, 0.17114952809253992
312, 159, -15.79999999999996, 1657, 0.13496359413230108
313, 113, -11.199999999999976, 1636, 0.14720135655565247
314, 82, -8.099999999999987, 1676, 0.16621707145473086
315, 192, -19.1, 1675, 0.19675506849881064
316, 108, -10.699999999999978, 1659, 0.1384607516190468
317, 97, -9.599999999999982, 1608, 0.24389460518482675
318, 132, -13.09999999999997, 1742, 0.13929775048201565
319, 65, -6.399999999999993, 1666, 0.12425862877344196
320, 116, -11.499999999999975, 1731, 0.1713063455469539
321, 98, -9.699999999999982, 1758, 0.19316269591195012
322, 225, -22.40000000000005, 1693, 0.1824245996153584
323, 123, -12.199999999999973, 1733, 0.13950481317840602
324, 75, -7.39999999999999, 1671, 0.14076431058007088
325, 66, -6.499999999999993, 1747, 0.19227562272381427
326, 49, -4.799999999999999, 1686, 0.15957182883246457
327, 159, -15.79999999999996, 1764, 0.7590593261822978
328, 134, -13.299999999999969, 1731, 0.14103890802583052
329, 84, -8.299999999999986, 1736, 1.052164233910895
330, 64, -6.299999999999994, 1730, 0.14758812734288695
331, 85, -8.399999999999986, 1705, 0.9837329683980318
332, 65, -6.399999999999993, 1743, 0.14522708513966587
333, 57, -5.599999999999996, 1772, 0.1884203079443858
334, 225, -22.40000000000005, 1691, 0.19064126747350096
335, 52, -5.099999999999998, 1736, 0.1509754950738762
336, 109, -10.799999999999978, 1814, 0.15508799790688377
337, 95, -9.399999999999983, 1758, 0.17780326341685404
338, 51, -4.999999999999998, 1716, 0.1465834252669152
339, 71, -6.999999999999991, 1757, 0.14026810100393572
340, 103, -10.19999999999998, 1746, 0.2051679612207562
341, 160, -15.89999999999996, 1677, 0.1886086679866068
342, 53, -5.1999999999999975, 1777, 0.1653348491914044
343, 59, -5.799999999999995, 1781, 0.142538486793498
344, 225, -22.40000000000005, 1820, 0.15859588597820995
345, 60, -5.899999999999995, 1834, 1.2057252726542025
346, 168, -16.699999999999967, 1851, 0.1475420443158948
347, 69, -6.799999999999992, 1805, 0.14654476566659191
348, 80, -7.899999999999988, 1808, 0.1633812846541991
349, 93, -9.199999999999983, 1807, 0.12664929051430596
350, 195, -19.400000000000006, 1769, 0.1321193633800939
351, 225, -22.40000000000005, 1794, 0.7420075803996804
352, 56, -5.4999999999999964, 1958, 0.2037474943697304
353, 190, -18.9, 1789, 0.15874062837835412
354, 77, -7.599999999999989, 1814, 0.13341531835115994
355, 170, -16.89999999999997, 1837, 0.17549687071352738
356, 128, -12.69999999999997, 1895, 0.1775596550490195
357, 92, -9.099999999999984, 1806, 0.13403601780917906
358, 62, -6.099999999999994, 1852, 0.13636044146900672
359, 58, -5.699999999999996, 1840, 0.16533034664935498
360, 62, -6.099999999999994, 1918, 0.15824645576684038
361, 105, -10.399999999999979, 1893, 0.18697614000235552
362, 71, -6.999999999999991, 1933, 0.1586758664413197
363, 153, -15.199999999999962, 1874, 0.9815490729551808
364, 73, -7.19999999999999, 1885, 0.17988643740733856
365, 95, -9.399999999999983, 1940, 0.18036800151151944
366, 225, -22.40000000000005, 2000, 0.17392516160981675
367, 126, -12.499999999999972, 1965, 0.15578246755530534
368, 135, -13.399999999999968, 1925, 0.14885122326883327
369, 81, -7.999999999999988, 2009, 0.1888028577984695
370, 67, -6.5999999999999925, 1904, 0.162844606514863
371, 121, -11.999999999999973, 1971, 0.1605875792428142
372, 101, -9.99999999999998, 2037, 0.1405083543411756
373, 50, -4.899999999999999, 2145, 0.17153331122266868
374, 91, -8.999999999999984, 1882, 0.19226274709607233
375, 72, -7.099999999999991, 1914, 1.1303728622151477
376, 79, -7.799999999999988, 1891, 0.144110559270068
377, 131, -12.99999999999997, 1982, 0.2149800752973947
378, 125, -12.399999999999972, 1888, 0.14398929331774157
379, 134, -13.299999999999969, 1934, 0.15964016171626616
380, 179, -17.799999999999983, 1882, 0.19514749939890885
381, 162, -16.09999999999996, 1959, 0.20916502820612282
382, 89, -8.799999999999985, 1942, 0.9646374512510478
383, 71, -6.999999999999991, 1943, 0.16007830743508
384, 114, -11.299999999999976, 1986, 0.1371618320611323
385, 100, -9.89999999999998, 1999, 0.20813153196337053
386, 77, -7.599999999999989, 1994, 0.1810134785478561
387, 56, -5.4999999999999964, 1956, 0.18359191850130285
388, 145, -14.399999999999965, 1940, 0.9907070010719874
389, 112, -11.099999999999977, 1962, 1.068594325261388
390, 111, -10.999999999999977, 1970, 1.0114181643892408
391, 63, -6.199999999999994, 1924, 0.15469368724972732
392, 123, -12.199999999999973, 1915, 1.0952462428998238
393, 130, -12.89999999999997, 2029, 0.20092874862699928
394, 54, -5.299999999999997, 1941, 0.19208946520635983
395, 212, -21.10000000000003, 2048, 0.1457413841960049
396, 100, -9.89999999999998, 2062, 0.16312922683731557
397, 82, -8.099999999999987, 2013, 0.9522835257023834
398, 88, -8.699999999999985, 2025, 0.15016545150533578
399, 82, -8.099999999999987, 2056, 0.16003666376757786
400, 77, -7.599999999999989, 2083, 0.14943471808320075
401, 221, -22.000000000000043, 2067, 0.16271719073440583
402, 80, -7.899999999999988, 2057, 0.21667125292982503
403, 109, -10.799999999999978, 2027, 0.2943223711959553
404, 66, -6.499999999999993, 2153, 0.15587278879528182
405, 88, -8.699999999999985, 2125, 0.16461042121276126
406, 87, -8.599999999999985, 2031, 0.17309722246189252
407, 125, -12.399999999999972, 2049, 0.13547375052158417
408, 225, -22.40000000000005, 2056, 0.19095232144097496
409, 150, -14.899999999999963, 2066, 0.9632479405614078
410, 51, -4.999999999999998, 2105, 0.1361933460935778
411, 63, -6.199999999999994, 2128, 0.14621309953361328
412, 225, -22.40000000000005, 2078, 0.8736709649844028
