Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 30, 0.06425935890993535
2, 225, -22.40000000000005, 63, 0.6359156696849937
3, 225, -22.40000000000005, 67, 0.05886339329556456
4, 225, -22.40000000000005, 74, 0.06494697926598142
5, 225, -22.40000000000005, 82, 0.2754062171587641
6, 225, -22.40000000000005, 79, 0.6159805941563328
7, 225, -22.40000000000005, 102, 0.6011224798556831
8, 225, -22.40000000000005, 114, 0.07740068101616626
9, 225, -22.40000000000005, 106, 0.05642691344348286
10, 225, -22.40000000000005, 126, 0.055045639647508304
11, 225, -22.40000000000005, 139, 0.05885573797645505
12, 225, -22.40000000000005, 122, 0.05610445232882655
13, 225, -22.40000000000005, 139, 0.24973791592147032
14, 225, -22.40000000000005, 146, 0.0610909372033302
15, 225, -22.40000000000005, 147, 0.06272519951934297
16, 225, -22.40000000000005, 171, 0.07397067042564176
17, 225, -22.40000000000005, 157, 0.04717300443859673
18, 225, -22.40000000000005, 167, 0.044902629782372694
19, 225, -22.40000000000005, 180, 0.06271852206066653
20, 225, -22.40000000000005, 179, 0.05930176510735358
21, 225, -22.40000000000005, 194, 0.05993618571902162
22, 225, -22.40000000000005, 187, 0.5914909570614473
23, 225, -22.40000000000005, 205, 0.057151093087707494
24, 225, -22.40000000000005, 205, 0.06391072171425682
25, 225, -22.40000000000005, 192, 0.050439650006091075
26, 225, -22.40000000000005, 235, 0.0749360143564638
27, 225, -22.40000000000005, 198, 0.08011251481536447
28, 225, -22.40000000000005, 232, 0.081782401092859
29, 225, -22.40000000000005, 215, 0.04562310581890733
30, 225, -22.40000000000005, 225, 0.6200718650114174
31, 225, -22.40000000000005, 233, 0.06387548203122684
32, 225, -22.40000000000005, 245, 0.08491385956208042
33, 225, -22.40000000000005, 250, 0.08100479577823058
34, 225, -22.40000000000005, 232, 0.2436595062885374
35, 225, -22.40000000000005, 228, 0.08245933074599611
36, 225, -22.40000000000005, 252, 0.05645635832074247
37, 225, -22.40000000000005, 243, 0.078169689568654
38, 225, -22.40000000000005, 272, 0.07256738831011122
39, 225, -22.40000000000005, 236, 0.05965110824147485
40, 225, -22.40000000000005, 268, 0.09816610510726131
41, 225, -22.40000000000005, 271, 0.06469980282490284
42, 225, -22.40000000000005, 254, 0.0738504783882945
43, 225, -22.40000000000005, 261, 0.07032880994684498
44, 225, -22.40000000000005, 290, 0.06734827808464261
45, 225, -22.40000000000005, 273, 0.6556891958518689
46, 225, -22.40000000000005, 262, 0.06824221115237528
47, 225, -22.40000000000005, 290, 0.061972993497815654
48, 225, -22.40000000000005, 293, 0.07344090176851364
49, 225, -22.40000000000005, 277, 0.07902343128076306
50, 225, -22.40000000000005, 294, 0.07290014296824587
51, 225, -22.40000000000005, 290, 0.0794330806432979
52, 193, -19.200000000000003, 307, 0.05006590713640957
53, 225, -22.40000000000005, 301, 0.05726267581847133
54, 204, -20.30000000000002, 303, 0.04533504234950936
55, 225, -22.40000000000005, 300, 0.06017895851545507
56, 225, -22.40000000000005, 302, 0.0699816056132398
57, 62, -6.099999999999994, 306, 0.05660986022337067
58, 114, -11.299999999999976, 311, 0.09177110137660582
59, 172, -17.099999999999973, 308, 0.09902502204237562
60, 225, -22.40000000000005, 298, 0.04099268678698542
61, 225, -22.40000000000005, 308, 0.07637165465417739
62, 225, -22.40000000000005, 310, 0.06387520029211124
63, 225, -22.40000000000005, 325, 0.06091195327859378
64, 225, -22.40000000000005, 334, 0.09994755709678338
65, 212, -21.10000000000003, 310, 0.08983467303418997
66, 96, -9.499999999999982, 320, 0.07412240241791967
67, 118, -11.699999999999974, 330, 0.07270259589352335
