Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 36, -3.5000000000000018, 4, 0.06085804972016082
2, 36, -3.5000000000000018, 3, 0.061490425890000006
3, 36, -3.5000000000000018, 7, 0.04835916510858518
4, 36, -3.5000000000000018, 8, 0.04585381127474872
5, 36, -3.5000000000000018, 5, 0.05598806016423001
6, 36, -3.5000000000000018, 6, 0.045539380897101966
7, 36, -3.5000000000000018, 7, 0.05238895252363407
8, 36, -3.5000000000000018, 13, 0.06455278435366185
9, 13, -1.2, 14, 0.053973570891071965
10, 36, -3.5000000000000018, 17, 0.05491005618361011
11, 36, -3.5000000000000018, 14, 0.06730299334500625
12, 15, -1.4000000000000001, 13, 0.06341017508466185
13, 36, -3.5000000000000018, 17, 0.07125322170533088
14, 14, -1.3, 25, 0.0648315488570595
15, 21, -2.0000000000000004, 19, 0.05286899841356907
16, 15, -1.4000000000000001, 18, 0.06335954877047335
17, 17, -1.6000000000000003, 20, 0.0749622511528365
18, 36, -3.5000000000000018, 22, 0.08279991855521762
19, 18, -1.7000000000000004, 21, 0.06323877289149915
20, 15, -1.4000000000000001, 18, 0.06050595185662028
21, 16, -1.5000000000000002, 31, 0.08886517162595142
22, 36, -3.5000000000000018, 38, 0.08999842173630446
23, 14, -1.3, 33, 0.08386762156895833
24, 11, -0.9999999999999999, 22, 0.05366253473206495
25, 36, -3.5000000000000018, 26, 0.09871966478959948
26, 16, -1.5000000000000002, 26, 0.09464411120093497
27, 36, -3.5000000000000018, 25, 0.04212887974303636
28, 11, -0.9999999999999999, 27, 0.06570663583962288
29, 13, -1.2, 27, 0.07764137226865109
30, 11, -0.9999999999999999, 28, 0.06301484232555077
31, 16, -1.5000000000000002, 28, 0.057117205712384544
32, 31, -3.0000000000000013, 26, 0.06055687760010664
33, 11, -0.9999999999999999, 33, 0.06283914957883963
34, 16, -1.5000000000000002, 35, 0.07436974600813084
35, 18, -1.7000000000000004, 38, 0.112839589488689
36, 13, -1.2, 31, 0.059436908875132755
37, 28, -2.700000000000001, 34, 0.067777885236607
38, 12, -1.0999999999999999, 37, 0.12161193570901885
39, 11, -0.9999999999999999, 33, 0.07270295196105314
40, 22, -2.1000000000000005, 36, 0.08993208252037677
41, 11, -0.9999999999999999, 40, 0.09252449204068491
42, 13, -1.2, 43, 0.08837132396959979
43, 18, -1.7000000000000004, 41, 0.0947246836104878
44, 18, -1.7000000000000004, 39, 0.08878046838352849
45, 22, -2.1000000000000005, 47, 0.09192601634596143
46, 17, -1.6000000000000003, 39, 0.07635989222791062
47, 15, -1.4000000000000001, 39, 0.0792304330379725
48, 27, -2.600000000000001, 48, 0.09293464837372345
49, 12, -1.0999999999999999, 41, 0.09914318051502424
50, 28, -2.700000000000001, 43, 0.06992100309049465
51, 11, -0.9999999999999999, 44, 0.08048531811936743
52, 36, -3.5000000000000018, 45, 0.08601191688899373
53, 20, -1.9000000000000006, 46, 0.07507597138001504
54, 11, -0.9999999999999999, 49, 0.09137314947045827
55, 36, -3.5000000000000018, 48, 0.08714065875892629
56, 12, -1.0999999999999999, 51, 0.11264255933288658
57, 15, -1.4000000000000001, 57, 0.09256136033170259
58, 15, -1.4000000000000001, 47, 0.08626046554360045
59, 13, -1.2, 45, 0.09021548261637757
60, 15, -1.4000000000000001, 50, 0.08980412719368847
61, 24, -2.3000000000000007, 52, 0.08521065649287574
62, 11, -0.9999999999999999, 53, 0.08779552182415018
63, 17, -1.6000000000000003, 64, 0.08841127384818537
64, 17, -1.6000000000000003, 53, 0.07513075583550632
65, 15, -1.4000000000000001, 61, 0.08509876941810851
66, 13, -1.2, 64, 0.0746621885071227
67, 13, -1.2, 57, 0.08619381567516071
