Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 36, -3.5000000000000018, 2, 0.038970000000000005
2, 36, -3.5000000000000018, 3, 0.0315657
3, 36, -3.5000000000000018, 7, 0.03240000000000001
4, 36, -3.5000000000000018, 8, 0.02915999999999999
5, 36, -3.5000000000000018, 8, 0.026244000000000017
6, 36, -3.5000000000000018, 10, 0.02529713984913412
7, 36, -3.5000000000000018, 10, 0.02764753719570001
8, 36, -3.5000000000000018, 11, 0.027185010255048242
9, 36, -3.5000000000000018, 10, 0.026278034379261767
10, 36, -3.5000000000000018, 19, 0.01999584118971369
11, 36, -3.5000000000000018, 13, 0.018797272858076683
12, 36, -3.5000000000000018, 18, 0.015055160202540004
13, 36, -3.5000000000000018, 19, 0.014251240478080497
14, 36, -3.5000000000000018, 22, 0.015177445378943576
15, 36, -3.5000000000000018, 22, 0.013816921123653458
16, 36, -3.5000000000000018, 21, 0.017676805793858455
17, 36, -3.5000000000000018, 23, 0.014563313476620293
18, 36, -3.5000000000000018, 21, 0.013592870169155405
19, 36, -3.5000000000000018, 25, 0.01526474679443135
20, 36, -3.5000000000000018, 26, 0.017048054539571256
21, 36, -3.5000000000000018, 26, 0.014226672614146153
22, 36, -3.5000000000000018, 27, 0.01639148098001761
23, 36, -3.5000000000000018, 28, 0.015582538963065051
24, 36, -3.5000000000000018, 26, 0.01627626743647187
25, 36, -3.5000000000000018, 28, 0.01562632227958069
26, 36, -3.5000000000000018, 26, 0.014668034970949928
27, 36, -3.5000000000000018, 27, 0.01526019541340956
28, 36, -3.5000000000000018, 31, 0.0145605192440173
29, 36, -3.5000000000000018, 32, 0.01577474893853864
30, 36, -3.5000000000000018, 33, 0.01600144943749332
31, 36, -3.5000000000000018, 35, 0.02015999707529484
32, 36, -3.5000000000000018, 32, 0.014204024384455394
33, 36, -3.5000000000000018, 32, 0.012573333991599378
34, 36, -3.5000000000000018, 33, 0.017932845356196644
35, 36, -3.5000000000000018, 33, 0.013821788679550584
36, 36, -3.5000000000000018, 31, 0.014791967179483001
37, 36, -3.5000000000000018, 33, 0.014266659430030693
38, 36, -3.5000000000000018, 35, 0.018593724575515308
39, 36, -3.5000000000000018, 35, 0.01511006071503701
40, 36, -3.5000000000000018, 36, 0.02215035395341386
41, 36, -3.5000000000000018, 36, 0.013115290478243113
42, 36, -3.5000000000000018, 36, 0.01829853434756218
43, 36, -3.5000000000000018, 39, 0.009894566124542176
44, 36, -3.5000000000000018, 37, 0.012744542435146777
45, 36, -3.5000000000000018, 39, 0.015866157667446812
46, 36, -3.5000000000000018, 41, 0.01934372906962084
47, 36, -3.5000000000000018, 37, 0.01621488523846551
48, 36, -3.5000000000000018, 37, 0.01529503452333525
49, 36, -3.5000000000000018, 38, 0.016442003634736635
50, 36, -3.5000000000000018, 40, 0.015333129541801327
51, 36, -3.5000000000000018, 38, 0.01800427601661936
52, 36, -3.5000000000000018, 39, 0.013769377884113365
53, 36, -3.5000000000000018, 41, 0.016286406978394452
54, 36, -3.5000000000000018, 44, 0.015635121479756264
55, 36, -3.5000000000000018, 43, 0.015429163611842878
56, 36, -3.5000000000000018, 39, 0.016381610640745004
57, 36, -3.5000000000000018, 40, 0.013415069100132015
58, 36, -3.5000000000000018, 45, 0.01702643634599388
59, 36, -3.5000000000000018, 41, 0.015941056197960102
60, 36, -3.5000000000000018, 42, 0.01876027490128407
61, 36, -3.5000000000000018, 43, 0.02014141514168205
62, 36, -3.5000000000000018, 43, 0.014919551168950385
63, 36, -3.5000000000000018, 43, 0.016638276580722478
64, 36, -3.5000000000000018, 46, 0.02232935481097348
65, 36, -3.5000000000000018, 41, 0.01930723328696249
66, 36, -3.5000000000000018, 45, 0.01434922296515706
67, 36, -3.5000000000000018, 44, 0.017164518818918006
68, 36, -3.5000000000000018, 51, 0.009971273732634733
69, 36, -3.5000000000000018, 48, 0.015481734407352232
70, 36, -3.5000000000000018, 45, 0.01515180079918177
71, 34, -3.3000000000000016, 46, 0.02103949206720393
72, 36, -3.5000000000000018, 48, 0.015894509312084637
73, 36, -3.5000000000000018, 43, 0.013976470060124202
74, 36, -3.5000000000000018, 45, 0.017070269583804476
75, 36, -3.5000000000000018, 46, 0.023312885152272145
76, 36, -3.5000000000000018, 49, 0.014681680369554084
77, 25, -2.400000000000001, 48, 0.013718183939493422
78, 36, -3.5000000000000018, 49, 0.018571378423882123
79, 36, -3.5000000000000018, 51, 0.020383908983691357
80, 24, -2.3000000000000007, 51, 0.022603571907762243
81, 36, -3.5000000000000018, 48, 0.016845943109097816
82, 12, -1.0999999999999999, 52, 0.01596663543178578
83, 18, -1.7000000000000004, 48, 0.015992122726618985
84, 36, -3.5000000000000018, 49, 0.018899149446853836
85, 36, -3.5000000000000018, 47, 0.022453846176252817
86, 33, -3.2000000000000015, 49, 0.014369799743646716
87, 12, -1.0999999999999999, 47, 0.01631469419517184
88, 36, -3.5000000000000018, 48, 0.01735486158901245
89, 36, -3.5000000000000018, 57, 0.02162213931085777
90, 36, -3.5000000000000018, 50, 0.01586245570058331
91, 36, -3.5000000000000018, 54, 0.022391837627131317
92, 30, -2.9000000000000012, 51, 0.01744416086761935
93, 36, -3.5000000000000018, 50, 0.014892391197789512
94, 36, -3.5000000000000018, 50, 0.018571864598763588
95, 36, -3.5000000000000018, 49, 0.020364504028368646
96, 36, -3.5000000000000018, 52, 0.012434172241479968
97, 36, -3.5000000000000018, 51, 0.01790388813296795
98, 36, -3.5000000000000018, 56, 0.02666839802137902
99, 17, -1.6000000000000003, 51, 0.014111493103867057
100, 14, -1.3, 53, 0.023749769556609845
101, 36, -3.5000000000000018, 49, 0.019569547351960037
102, 36, -3.5000000000000018, 49, 0.01863985704639093
103, 16, -1.5000000000000002, 50, 0.016445225917744666
104, 23, -2.2000000000000006, 55, 0.015118377264829785
105, 14, -1.3, 56, 0.016536759710607862
106, 36, -3.5000000000000018, 51, 0.015474505477442668
107, 13, -1.2, 52, 0.017033088743737435
108, 19, -1.8000000000000005, 58, 0.017787963670588214
109, 22, -2.1000000000000005, 53, 0.012389704514534083
110, 36, -3.5000000000000018, 53, 0.014752265598413472
111, 36, -3.5000000000000018, 52, 0.019722707263402806
112, 36, -3.5000000000000018, 52, 0.01711960745529406
113, 14, -1.3, 52, 0.023125629953520355
114, 19, -1.8000000000000005, 53, 0.018677458818044335
115, 15, -1.4000000000000001, 56, 0.011795825160771267
116, 36, -3.5000000000000018, 53, 0.02125528767175555
117, 22, -2.1000000000000005, 58, 0.022422687848034806
118, 11, -0.9999999999999999, 56, 0.01601450009355221
119, 36, -3.5000000000000018, 55, 0.023671753498358705
120, 36, -3.5000000000000018, 56, 0.021019015531798246
121, 31, -3.0000000000000013, 56, 0.013589156973670136
122, 36, -3.5000000000000018, 54, 0.01730174789304384
123, 19, -1.8000000000000005, 56, 0.02174827090141107
124, 20, -1.9000000000000006, 56, 0.009087135518831668
125, 17, -1.6000000000000003, 54, 0.019277208120466738
126, 14, -1.3, 64, 0.02280879078772441
127, 26, -2.500000000000001, 56, 0.024136242540584663
128, 30, -2.9000000000000012, 58, 0.02344680008510336
129, 11, -0.9999999999999999, 56, 0.01686653868783783
130, 11, -0.9999999999999999, 54, 0.01541303754585227
131, 16, -1.5000000000000002, 56, 0.021598604248805997
132, 13, -1.2, 57, 0.015738284299378735
133, 18, -1.7000000000000004, 56, 0.017232695242961338
134, 17, -1.6000000000000003, 54, 0.017088092844267933
135, 14, -1.3, 60, 0.013817756552420457
136, 17, -1.6000000000000003, 55, 0.015706451260370513
137, 17, -1.6000000000000003, 57, 0.02323773097066295
138, 36, -3.5000000000000018, 56, 0.02472432256654894
139, 11, -0.9999999999999999, 57, 0.023372077545732672
140, 20, -1.9000000000000006, 57, 0.020136052295473883
141, 36, -3.5000000000000018, 58, 0.02477257077866646
142, 13, -1.2, 57, 0.015828766792466697
143, 19, -1.8000000000000005, 61, 0.017289644699864715
144, 21, -2.0000000000000004, 61, 0.020377932227309326
145, 18, -1.7000000000000004, 72, 0.020364801795789256
146, 34, -3.3000000000000016, 63, 0.027333753430787755
147, 31, -3.0000000000000013, 56, 0.018024105535331958
148, 21, -2.0000000000000004, 60, 0.019547593780169015
149, 17, -1.6000000000000003, 57, 0.024116189580299374
150, 15, -1.4000000000000001, 58, 0.021107914049517507
151, 18, -1.7000000000000004, 63, 0.009886600537168722
152, 25, -2.400000000000001, 59, 0.017813207404241305
153, 36, -3.5000000000000018, 59, 0.0159511713598941
154, 24, -2.3000000000000007, 57, 0.01625151415550774
155, 11, -0.9999999999999999, 59, 0.018095631057356676
156, 33, -3.2000000000000015, 60, 0.022093901469502464
157, 12, -1.0999999999999999, 60, 0.013851163985520776
158, 20, -1.9000000000000006, 57, 0.021417714943964272
159, 19, -1.8000000000000005, 61, 0.007178583543013761
160, 17, -1.6000000000000003, 65, 0.019430075181617434
161, 15, -1.4000000000000001, 59, 0.025388924089028486
162, 36, -3.5000000000000018, 60, 0.02637156963621584
163, 21, -2.0000000000000004, 60, 0.01683171420767704
164, 14, -1.3, 63, 0.02150155070648052
165, 15, -1.4000000000000001, 59, 0.02269477549718768
166, 36, -3.5000000000000018, 61, 0.022426996313333114
167, 21, -2.0000000000000004, 61, 0.013079213678322543
168, 15, -1.4000000000000001, 64, 0.023389709182486756
169, 25, -2.400000000000001, 64, 0.01149238474855696
170, 15, -1.4000000000000001, 61, 0.01990117386773277
171, 17, -1.6000000000000003, 62, 0.018473904838091526
172, 14, -1.3, 60, 0.022173846599802927
173, 11, -0.9999999999999999, 61, 0.022938141260875677
174, 36, -3.5000000000000018, 61, 0.0151829126905616
175, 36, -3.5000000000000018, 63, 0.016739617212875535
176, 17, -1.6000000000000003, 68, 0.020985704739268973
177, 14, -1.3, 61, 0.026485430483090905
178, 24, -2.3000000000000007, 62, 0.019836257835505133
179, 11, -0.9999999999999999, 64, 0.0069838079976864975
180, 13, -1.2, 62, 0.011050338365786172
181, 29, -2.800000000000001, 62, 0.026890228767593838
182, 17, -1.6000000000000003, 63, 0.01647049844279569
183, 17, -1.6000000000000003, 65, 0.02105422301815396
184, 15, -1.4000000000000001, 66, 0.015380583668031633
185, 11, -0.9999999999999999, 63, 0.02797746631629766
186, 19, -1.8000000000000005, 63, 0.011708187699024597
187, 15, -1.4000000000000001, 66, 0.013500899644182551
188, 21, -2.0000000000000004, 63, 0.020366392650542964
189, 16, -1.5000000000000002, 62, 0.014943615211448602
190, 11, -0.9999999999999999, 67, 0.019447486988472318
191, 17, -1.6000000000000003, 67, 0.015994110697767905
192, 15, -1.4000000000000001, 66, 0.02498817250995089
193, 23, -2.2000000000000006, 66, 0.017155391436497136
194, 13, -1.2, 65, 0.01905930851283566
195, 12, -1.0999999999999999, 63, 0.021687506734878514
196, 18, -1.7000000000000004, 66, 0.01835753953652053
197, 20, -1.9000000000000006, 67, 0.014922785674468919
198, 11, -0.9999999999999999, 64, 0.01392220308683867
199, 19, -1.8000000000000005, 67, 0.020346454925205426
200, 22, -2.1000000000000005, 62, 0.018900963639516433
201, 25, -2.400000000000001, 66, 0.014640324135265503
202, 15, -1.4000000000000001, 65, 0.017786365890486877
203, 21, -2.0000000000000004, 62, 0.006873346491148846
204, 22, -2.1000000000000005, 67, 0.027904456881053197
205, 18, -1.7000000000000004, 68, 0.013777630728845969
206, 12, -1.0999999999999999, 66, 0.015332111632866074
207, 17, -1.6000000000000003, 71, 0.020757847787523764
208, 14, -1.3, 65, 0.025904852539387402
209, 36, -3.5000000000000018, 66, 0.02331169883994544
210, 26, -2.500000000000001, 63, 0.013246708367012916
211, 13, -1.2, 64, 0.024057707429033237
212, 13, -1.2, 68, 0.0207667517570711
213, 17, -1.6000000000000003, 68, 0.013694523867764596
214, 13, -1.2, 70, 0.021980521044774104
215, 12, -1.0999999999999999, 68, 0.0245204664278042
216, 36, -3.5000000000000018, 67, 0.012015732898708942
217, 15, -1.4000000000000001, 65, 0.009881680926857844
218, 11, -0.9999999999999999, 64, 0.01586197689342017
219, 13, -1.2, 67, 0.013810026281000365
220, 16, -1.5000000000000002, 66, 0.021280453324464488
221, 22, -2.1000000000000005, 69, 0.025595034619151913
222, 11, -0.9999999999999999, 70, 0.022557478215074644
223, 16, -1.5000000000000002, 67, 0.026278624638115866
224, 16, -1.5000000000000002, 67, 0.028732297659384842
225, 15, -1.4000000000000001, 67, 0.02006424815504282
226, 26, -2.500000000000001, 67, 0.020092920015453264
227, 11, -0.9999999999999999, 67, 0.01819020270111249
228, 15, -1.4000000000000001, 67, 0.02422954338494887
229, 14, -1.3, 71, 0.015295006570620995
230, 18, -1.7000000000000004, 67, 0.017155596737450374
231, 11, -0.9999999999999999, 67, 0.025468543897475104
232, 26, -2.500000000000001, 67, 0.024870182299301047
233, 19, -1.8000000000000005, 69, 0.024429208714172063
234, 12, -1.0999999999999999, 66, 0.011231980718629964
235, 11, -0.9999999999999999, 68, 0.019469059975687597
236, 11, -0.9999999999999999, 75, 0.016434213748834747
237, 13, -1.2, 71, 0.023463002289911772
238, 13, -1.2, 70, 0.023305790256977543
239, 11, -0.9999999999999999, 68, 0.02593059975331302
240, 13, -1.2, 70, 0.019888312426419752
241, 11, -0.9999999999999999, 68, 0.012118410655093448
242, 16, -1.5000000000000002, 72, 0.022715674529047325
243, 12, -1.0999999999999999, 78, 0.02099605901270174
244, 14, -1.3, 68, 0.016287042336619595
245, 15, -1.4000000000000001, 70, 0.017651419937379842
246, 15, -1.4000000000000001, 72, 0.029121424155602316
247, 15, -1.4000000000000001, 69, 0.025086009540224108
248, 17, -1.6000000000000003, 69, 0.023512806792150343
249, 21, -2.0000000000000004, 69, 0.03064416552526561
250, 14, -1.3, 74, 0.028725368160811393
251, 12, -1.0999999999999999, 72, 0.006931554947430585
252, 16, -1.5000000000000002, 70, 0.02675063560265506
253, 13, -1.2, 75, 0.009842544679354165
254, 15, -1.4000000000000001, 69, 0.012611418473532199
255, 20, -1.9000000000000006, 71, 0.014632704999107293
256, 14, -1.3, 74, 0.027057030554703876
257, 21, -2.0000000000000004, 76, 0.02144044107371257
258, 12, -1.0999999999999999, 71, 0.022547235916607233
259, 21, -2.0000000000000004, 71, 0.021565629485806537
260, 15, -1.4000000000000001, 74, 0.025689887050637017
261, 13, -1.2, 70, 0.029698139188893524
262, 15, -1.4000000000000001, 71, 0.025162560610867413
263, 20, -1.9000000000000006, 73, 0.02543854050149774
264, 16, -1.5000000000000002, 76, 0.026631384628657218
265, 26, -2.500000000000001, 73, 0.023702625574966163
266, 13, -1.2, 74, 0.02465771413422968
267, 15, -1.4000000000000001, 71, 0.00985615808151788
268, 15, -1.4000000000000001, 70, 0.023900843846959674
269, 11, -0.9999999999999999, 71, 0.008956141661530914
270, 18, -1.7000000000000004, 73, 0.027775469059616142
271, 14, -1.3, 77, 0.009695974115830286
272, 15, -1.4000000000000001, 72, 0.023277157026493467
273, 16, -1.5000000000000002, 72, 0.01599079970955597
274, 28, -2.700000000000001, 72, 0.02441223207932683
275, 14, -1.3, 74, 0.00880648508506876
276, 16, -1.5000000000000002, 73, 0.009602926830629854
277, 14, -1.3, 72, 0.0194360309192928
278, 11, -0.9999999999999999, 78, 0.018666633288357604
279, 21, -2.0000000000000004, 75, 0.026396384662110167
280, 20, -1.9000000000000006, 73, 0.022343280391623532
281, 13, -1.2, 71, 0.023731192112353083
282, 11, -0.9999999999999999, 73, 0.009886390656706254
283, 16, -1.5000000000000002, 79, 0.02061444383903782
284, 14, -1.3, 76, 0.009312249405604822
285, 21, -2.0000000000000004, 73, 0.01609970453314591
286, 13, -1.2, 79, 0.027780280169654614
287, 36, -3.5000000000000018, 73, 0.018721483146563134
288, 13, -1.2, 75, 0.009326559429655878
289, 14, -1.3, 76, 0.012735949406675218
290, 22, -2.1000000000000005, 76, 0.01965943814849469
291, 27, -2.600000000000001, 80, 0.007009350124437708
292, 16, -1.5000000000000002, 75, 0.024011878405396148
293, 14, -1.3, 74, 0.021874027194401235
294, 20, -1.9000000000000006, 74, 0.01103919524478525
295, 13, -1.2, 77, 0.010580617453058272
296, 19, -1.8000000000000005, 76, 0.014089304963712745
297, 28, -2.700000000000001, 78, 0.02334181843881955
298, 15, -1.4000000000000001, 78, 0.019881300667873192
299, 13, -1.2, 74, 0.022856003564999616
300, 13, -1.2, 73, 0.025851167896861926
301, 14, -1.3, 77, 0.00937085722361386
302, 11, -0.9999999999999999, 77, 0.021855219464427922
303, 11, -0.9999999999999999, 73, 0.011764858601324146
304, 13, -1.2, 81, 0.02241111415694863
305, 22, -2.1000000000000005, 76, 0.0205341534601976
306, 23, -2.2000000000000006, 75, 0.023102933248571045
307, 17, -1.6000000000000003, 74, 0.023209861243066565
308, 18, -1.7000000000000004, 78, 0.022385897607588245
309, 17, -1.6000000000000003, 77, 0.02347879407586595
310, 16, -1.5000000000000002, 77, 0.024838742958665783
311, 15, -1.4000000000000001, 80, 0.01949004054360015
312, 17, -1.6000000000000003, 78, 0.027254867226906343
313, 13, -1.2, 76, 0.02339786585181841
314, 16, -1.5000000000000002, 80, 0.022411920830074983
315, 15, -1.4000000000000001, 75, 0.010799244110973993
316, 14, -1.3, 78, 0.02670098676282817
317, 13, -1.2, 82, 0.025407924220822165
318, 13, -1.2, 79, 0.027862696445906332
319, 13, -1.2, 77, 0.022161015333296424
320, 13, -1.2, 77, 0.026082494882122387
321, 19, -1.8000000000000005, 78, 0.02699248608421634
322, 16, -1.5000000000000002, 77, 0.023856051537033296
323, 16, -1.5000000000000002, 84, 0.019510575585967915
324, 20, -1.9000000000000006, 80, 0.024422139460488212
325, 20, -1.9000000000000006, 79, 0.02441437383121725
326, 17, -1.6000000000000003, 83, 0.009875647483069391
327, 11, -0.9999999999999999, 78, 0.02765754167594886
328, 18, -1.7000000000000004, 77, 0.02522584572141956
329, 19, -1.8000000000000005, 81, 0.009884155758252855
330, 15, -1.4000000000000001, 78, 0.020302294362921414
331, 15, -1.4000000000000001, 79, 0.02915398389946866
332, 36, -3.5000000000000018, 81, 0.01826548140761597
333, 14, -1.3, 79, 0.009288828637521673
334, 21, -2.0000000000000004, 82, 0.021883776205629146
335, 16, -1.5000000000000002, 79, 0.0066879719816288485
336, 16, -1.5000000000000002, 83, 0.01867172127405836
337, 23, -2.2000000000000006, 78, 0.029371665367472488
338, 15, -1.4000000000000001, 79, 0.025593673604177525
339, 11, -0.9999999999999999, 80, 0.02088652336219421
340, 15, -1.4000000000000001, 79, 0.008337678764581802
341, 17, -1.6000000000000003, 80, 0.01911940758623576
342, 11, -0.9999999999999999, 85, 0.02367546926397246
343, 13, -1.2, 81, 0.028027437491851104
344, 17, -1.6000000000000003, 80, 0.02269814744492349
345, 12, -1.0999999999999999, 79, 0.009590920175985673
346, 15, -1.4000000000000001, 81, 0.01769710445459416
347, 19, -1.8000000000000005, 81, 0.019488363616939286
348, 16, -1.5000000000000002, 84, 0.02338425057650595
349, 16, -1.5000000000000002, 82, 0.024570551683039343
350, 19, -1.8000000000000005, 82, 0.010281001691301195
351, 23, -2.2000000000000006, 79, 0.02390799595337778
352, 15, -1.4000000000000001, 78, 0.005898937131889409
353, 13, -1.2, 80, 0.023857887222482554
354, 17, -1.6000000000000003, 86, 0.019472043965237495
355, 16, -1.5000000000000002, 81, 0.02173038510561176
356, 24, -2.3000000000000007, 84, 0.021934041328404152
357, 17, -1.6000000000000003, 82, 0.00901375741544963
358, 20, -1.9000000000000006, 80, 0.029072837051362987
359, 11, -0.9999999999999999, 85, 0.017217782463420095
360, 20, -1.9000000000000006, 85, 0.024097963555418378
361, 20, -1.9000000000000006, 85, 0.025235326912184552
362, 24, -2.3000000000000007, 79, 0.020938955968367923
363, 22, -2.1000000000000005, 81, 0.0228583559559698
364, 15, -1.4000000000000001, 80, 0.02372394685426027
365, 11, -0.9999999999999999, 81, 0.02433367749232579
366, 20, -1.9000000000000006, 86, 0.019993010557769697
367, 17, -1.6000000000000003, 88, 0.027078274418400994
368, 11, -0.9999999999999999, 82, 0.024487437085101538
369, 14, -1.3, 83, 0.023532038719304538
370, 11, -0.9999999999999999, 83, 0.02101351850534794
371, 13, -1.2, 86, 0.02687374377111411
372, 14, -1.3, 87, 0.030904120149774172
373, 19, -1.8000000000000005, 83, 0.024616141834770122
374, 13, -1.2, 83, 0.024188416500822818
375, 18, -1.7000000000000004, 83, 0.009035339277849053
376, 17, -1.6000000000000003, 92, 0.009711904918158654
377, 36, -3.5000000000000018, 83, 0.021786826934218517
378, 13, -1.2, 89, 0.027715711507544594
379, 13, -1.2, 86, 0.024289653581772153
380, 13, -1.2, 83, 0.012999022765580848
381, 26, -2.500000000000001, 84, 0.030439550135123672
382, 11, -0.9999999999999999, 85, 0.019583197288394638
383, 12, -1.0999999999999999, 83, 0.023295122668083867
384, 11, -0.9999999999999999, 88, 0.024392297590840606
385, 13, -1.2, 86, 0.02825535619685593
386, 17, -1.6000000000000003, 84, 0.025236132222176466
387, 11, -0.9999999999999999, 86, 0.008683064968619592
388, 15, -1.4000000000000001, 84, 0.026333075150811236
389, 14, -1.3, 86, 0.021441563812729603
390, 16, -1.5000000000000002, 92, 0.022897584825005257
391, 13, -1.2, 85, 0.023484546135028594
392, 24, -2.3000000000000007, 85, 0.01885285433738959
