Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 36, -3.5000000000000018, 7, 0.013031225990841486
2, 36, -3.5000000000000018, 11, 0.013962260782198248
3, 36, -3.5000000000000018, 16, 0.016967088486015858
4, 36, -3.5000000000000018, 12, 0.013776494588285795
5, 36, -3.5000000000000018, 7, 0.012431776154940552
6, 36, -3.5000000000000018, 11, 0.01423111685802167
7, 36, -3.5000000000000018, 15, 0.013300010266282608
8, 36, -3.5000000000000018, 12, 0.01393598675344454
9, 36, -3.5000000000000018, 23, 0.014870239716015282
10, 36, -3.5000000000000018, 14, 0.013087043292600853
11, 36, -3.5000000000000018, 12, 0.01475028372138526
12, 36, -3.5000000000000018, 18, 0.014387883814382552
13, 36, -3.5000000000000018, 27, 0.014358814422533506
14, 36, -3.5000000000000018, 26, 0.013736629904799236
15, 36, -3.5000000000000018, 19, 0.017667303103062137
16, 36, -3.5000000000000018, 26, 0.015096889051063489
17, 36, -3.5000000000000018, 22, 0.014785340383833778
18, 36, -3.5000000000000018, 31, 0.014506883065123155
19, 36, -3.5000000000000018, 24, 0.01515565449112466
20, 36, -3.5000000000000018, 27, 0.01530137375203694
21, 36, -3.5000000000000018, 30, 0.01984313502764537
22, 36, -3.5000000000000018, 25, 0.016494269352253954
23, 36, -3.5000000000000018, 24, 0.014728008005850945
24, 36, -3.5000000000000018, 22, 0.011619631036448475
25, 36, -3.5000000000000018, 20, 0.015144436180510035
26, 36, -3.5000000000000018, 23, 0.015585423670661874
27, 36, -3.5000000000000018, 27, 0.015193162699251417
28, 36, -3.5000000000000018, 36, 0.015822216706462777
29, 36, -3.5000000000000018, 34, 0.016852944623571398
30, 36, -3.5000000000000018, 35, 0.013737567053420496
31, 36, -3.5000000000000018, 32, 0.015254728708842868
32, 36, -3.5000000000000018, 32, 0.014946145484428908
33, 36, -3.5000000000000018, 33, 0.013692698337701481
34, 36, -3.5000000000000018, 40, 0.01575677331201325
35, 36, -3.5000000000000018, 30, 0.016987741935836798
36, 36, -3.5000000000000018, 30, 0.016091246555912486
37, 36, -3.5000000000000018, 27, 0.020569867476704223
38, 36, -3.5000000000000018, 26, 0.014284015843909037
39, 23, -2.2000000000000006, 32, 0.018734448717679902
40, 36, -3.5000000000000018, 37, 0.01676889965102868
41, 36, -3.5000000000000018, 39, 0.019084341653912817
42, 36, -3.5000000000000018, 41, 0.01652689352806247
43, 36, -3.5000000000000018, 36, 0.014731792615493067
44, 36, -3.5000000000000018, 49, 0.013332769730526106
45, 36, -3.5000000000000018, 41, 0.02423202912867789
46, 31, -3.0000000000000013, 40, 0.02288003021921442
47, 36, -3.5000000000000018, 35, 0.015243530693225149
48, 36, -3.5000000000000018, 30, 0.016245842762719065
49, 36, -3.5000000000000018, 36, 0.012082985266307023
50, 36, -3.5000000000000018, 40, 0.021130358066184685
51, 29, -2.800000000000001, 41, 0.01814460110802829
52, 30, -2.9000000000000012, 49, 0.016125963467368443
53, 29, -2.800000000000001, 47, 0.019853673639936176
54, 36, -3.5000000000000018, 44, 0.013771110429014799
55, 21, -2.0000000000000004, 44, 0.010091662572979776
56, 21, -2.0000000000000004, 45, 0.020986949141313466
57, 36, -3.5000000000000018, 47, 0.0196030743542146
58, 36, -3.5000000000000018, 50, 0.019935264821312693
59, 36, -3.5000000000000018, 45, 0.012641591044361578
60, 36, -3.5000000000000018, 53, 0.0219147328055124
61, 36, -3.5000000000000018, 49, 0.017378339272106302
62, 36, -3.5000000000000018, 50, 0.017162429339327823
63, 13, -1.2, 46, 0.02231265598185697
64, 15, -1.4000000000000001, 43, 0.02392932407787665
65, 36, -3.5000000000000018, 40, 0.012462631792830026
66, 21, -2.0000000000000004, 37, 0.015724751728661168
67, 22, -2.1000000000000005, 38, 0.016044156029458523
68, 36, -3.5000000000000018, 41, 0.022767914166200498
69, 28, -2.700000000000001, 37, 0.025404294073441414
70, 36, -3.5000000000000018, 34, 0.0193498673412158
71, 24, -2.3000000000000007, 40, 0.015266992067256013
72, 16, -1.5000000000000002, 39, 0.015477836846469195
73, 36, -3.5000000000000018, 38, 0.015484700564652898
74, 16, -1.5000000000000002, 38, 0.01721018071472613
75, 20, -1.9000000000000006, 38, 0.019177172034995138
76, 19, -1.8000000000000005, 46, 0.028368258195133167
77, 21, -2.0000000000000004, 39, 0.021896870898354737
78, 36, -3.5000000000000018, 39, 0.01244990541694091
79, 36, -3.5000000000000018, 38, 0.014503787270342128
80, 30, -2.9000000000000012, 39, 0.012670893496548541
81, 11, -0.9999999999999999, 39, 0.0176998059485588
82, 36, -3.5000000000000018, 40, 0.020346673109940427
83, 21, -2.0000000000000004, 40, 0.013768420542114468
84, 36, -3.5000000000000018, 39, 0.021500705172221246
85, 36, -3.5000000000000018, 41, 0.013969248093347764
86, 23, -2.2000000000000006, 42, 0.016539280458279015
87, 33, -3.2000000000000015, 43, 0.021621417085137207
88, 11, -0.9999999999999999, 42, 0.013333226478817961
89, 36, -3.5000000000000018, 42, 0.01634606850868292
90, 19, -1.8000000000000005, 41, 0.021247921367926248
91, 33, -3.2000000000000015, 42, 0.011966004791978957
92, 21, -2.0000000000000004, 44, 0.019671499877608856
93, 36, -3.5000000000000018, 41, 0.019293583128163316
94, 11, -0.9999999999999999, 41, 0.013092626358564896
95, 33, -3.2000000000000015, 42, 0.020400175024767653
96, 14, -1.3, 47, 0.013065172140537817
97, 15, -1.4000000000000001, 45, 0.016217520909977412
98, 15, -1.4000000000000001, 41, 0.009478033177470757
