Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 86, 1.9723231219186974
2, 225, -22.40000000000005, 49, 0.2927387774910688
3, 225, -22.40000000000005, 84, 0.2120316635392614
4, 225, -22.40000000000005, 70, 1.8239524071094757
5, 225, -22.40000000000005, 96, 1.8657878998396682
6, 225, -22.40000000000005, 115, 1.725309684887761
7, 225, -22.40000000000005, 158, 1.9304366583234687
8, 225, -22.40000000000005, 167, 1.6455700672096185
9, 225, -22.40000000000005, 185, 0.3600574282450122
10, 225, -22.40000000000005, 195, 0.23893698739368485
11, 225, -22.40000000000005, 192, 0.26609597763999204
12, 225, -22.40000000000005, 200, 1.7309702207993405
13, 225, -22.40000000000005, 201, 0.3468144027594493
14, 225, -22.40000000000005, 225, 0.4017717736602844
15, 225, -22.40000000000005, 239, 0.2980515158130026
16, 225, -22.40000000000005, 220, 1.7102353295981585
17, 225, -22.40000000000005, 234, 0.3717595526842987
18, 225, -22.40000000000005, 224, 0.2837049189972225
19, 225, -22.40000000000005, 254, 1.8248121782782165
20, 225, -22.40000000000005, 263, 0.32962822248052226
21, 164, -16.29999999999996, 263, 0.3636049994246009
22, 225, -22.40000000000005, 268, 1.856732900859814
23, 225, -22.40000000000005, 277, 0.3768636869722797
24, 225, -22.40000000000005, 296, 0.4643746114412215
25, 173, -17.199999999999974, 296, 0.27739478946087637
26, 225, -22.40000000000005, 306, 0.3493055907618541
27, 225, -22.40000000000005, 285, 0.42324270563866695
28, 225, -22.40000000000005, 314, 0.35809337576136224
29, 101, -9.99999999999998, 339, 0.37245511465090075
30, 202, -20.100000000000016, 326, 1.749872903385908
31, 225, -22.40000000000005, 327, 0.4727757033501616
32, 225, -22.40000000000005, 355, 0.455386795822877
33, 81, -7.999999999999988, 311, 0.339916270483005
34, 225, -22.40000000000005, 350, 1.7951098118708229
35, 225, -22.40000000000005, 330, 0.3155142337835737
36, 126, -12.499999999999972, 389, 0.34772169451574153
37, 140, -13.899999999999967, 432, 0.3673944076415332
38, 225, -22.40000000000005, 366, 0.3142590273225081
39, 225, -22.40000000000005, 385, 0.3531588471186844
40, 196, -19.500000000000007, 389, 1.8001631778410725
41, 217, -21.600000000000037, 384, 0.503949182640876
42, 92, -9.099999999999984, 423, 0.4597092476772817
43, 165, -16.399999999999963, 359, 1.7940026012027235
44, 225, -22.40000000000005, 406, 0.3432464494301807
45, 188, -18.699999999999996, 408, 0.4332701661789704
46, 225, -22.40000000000005, 451, 2.024561854614285
47, 166, -16.499999999999964, 420, 2.0203700978408206
48, 225, -22.40000000000005, 403, 0.35488598934060667
49, 225, -22.40000000000005, 480, 0.3100172274684052
50, 225, -22.40000000000005, 394, 0.40363838692599985
51, 225, -22.40000000000005, 426, 0.2532376300521476
52, 128, -12.69999999999997, 409, 1.866494624441561
53, 225, -22.40000000000005, 487, 0.4039779832163881
54, 110, -10.899999999999977, 432, 1.8473774648997399
55, 201, -20.000000000000014, 533, 0.3794486819036953
56, 225, -22.40000000000005, 498, 0.35909828839543634
57, 225, -22.40000000000005, 454, 0.2786783483171069
58, 151, -14.999999999999963, 503, 0.33513199393935267
59, 92, -9.099999999999984, 486, 1.9906587516365892
60, 162, -16.09999999999996, 480, 1.8441543596952235
61, 202, -20.100000000000016, 495, 0.40084298327557644
62, 111, -10.999999999999977, 533, 0.4464421035234949
63, 113, -11.199999999999976, 547, 0.35562351411256765
64, 225, -22.40000000000005, 532, 0.2939502983867719
65, 167, -16.599999999999966, 569, 1.8799624643258301
66, 161, -15.99999999999996, 575, 1.8406413797067438
67, 174, -17.299999999999976, 542, 0.37308934945154437
68, 225, -22.40000000000005, 510, 0.2979878995229659
69, 225, -22.40000000000005, 507, 0.5117953899026597
70, 225, -22.40000000000005, 530, 0.35249612969433297
71, 225, -22.40000000000005, 556, 0.5216213094984052
72, 225, -22.40000000000005, 561, 1.839619592196485
73, 196, -19.500000000000007, 548, 2.135395048121729
74, 225, -22.40000000000005, 580, 1.9609310367362678
75, 225, -22.40000000000005, 598, 0.3108440846510913
76, 89, -8.799999999999985, 607, 0.397111096812677
77, 225, -22.40000000000005, 612, 0.4612482196286911
78, 225, -22.40000000000005, 607, 0.3644635222042947
79, 155, -15.399999999999961, 593, 0.3203318961325792
80, 225, -22.40000000000005, 619, 1.7671911273880605
81, 225, -22.40000000000005, 645, 0.35092744421820576
82, 209, -20.800000000000026, 611, 2.1719398225831084
83, 202, -20.100000000000016, 628, 0.5088130721966984
84, 225, -22.40000000000005, 624, 1.7698650519284707
85, 225, -22.40000000000005, 657, 1.7697161151937268
86, 225, -22.40000000000005, 672, 1.8619513631248767
87, 206, -20.50000000000002, 677, 0.3461582285578981
88, 225, -22.40000000000005, 716, 0.33938228497226786
89, 225, -22.40000000000005, 689, 1.9021664505509601
90, 225, -22.40000000000005, 696, 2.306150302338449
91, 133, -13.199999999999969, 707, 0.3477900348566547
92, 137, -13.599999999999968, 691, 0.3094009200350223
93, 225, -22.40000000000005, 707, 0.41631622855422346
94, 225, -22.40000000000005, 706, 0.34130074387564313
95, 225, -22.40000000000005, 681, 0.3081056273131082
96, 159, -15.79999999999996, 767, 0.2562949949243176
97, 225, -22.40000000000005, 735, 0.36345020164613884
98, 225, -22.40000000000005, 758, 0.5460887277694058
99, 225, -22.40000000000005, 743, 0.4017403619602491
100, 200, -19.900000000000013, 804, 0.44001751857231497
101, 225, -22.40000000000005, 721, 0.4223311822551008
102, 225, -22.40000000000005, 726, 0.45185482288201095
103, 174, -17.299999999999976, 779, 0.3896023063568008
104, 175, -17.399999999999977, 769, 0.3483980168417884
105, 135, -13.399999999999968, 766, 1.8521807535411006
106, 148, -14.699999999999964, 864, 0.3746228255564379
107, 225, -22.40000000000005, 817, 0.3787529938654468
108, 193, -19.200000000000003, 861, 1.8444381026147263
109, 225, -22.40000000000005, 800, 0.3591222690491973
110, 225, -22.40000000000005, 870, 0.5287777719802482
111, 130, -12.89999999999997, 822, 0.3362794904754842
112, 106, -10.499999999999979, 838, 1.8111014714718883
113, 225, -22.40000000000005, 841, 1.844229692476733
114, 225, -22.40000000000005, 831, 0.5093478720936978
115, 225, -22.40000000000005, 825, 1.9449447871911998
116, 225, -22.40000000000005, 868, 0.37481980249154967
117, 225, -22.40000000000005, 842, 0.34927631090043
118, 191, -19.0, 851, 1.8169970336939603
119, 94, -9.299999999999983, 859, 0.3490989178740995
120, 225, -22.40000000000005, 868, 0.38223843451806383
121, 115, -11.399999999999975, 932, 0.30333105022799645
