Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 27, 1.7838
2, 225, -22.40000000000005, 15, 2.232170886384693
3, 225, -22.40000000000005, 36, 0.310579212649725
4, 225, -22.40000000000005, 61, 0.29303852162791344
5, 225, -22.40000000000005, 41, 0.25602777016724154
6, 225, -22.40000000000005, 46, 1.3090295814140416
7, 225, -22.40000000000005, 46, 0.25974746519773495
8, 225, -22.40000000000005, 62, 0.29281920565822706
9, 225, -22.40000000000005, 77, 0.30668600652365097
10, 225, -22.40000000000005, 72, 0.2215532668373712
11, 225, -22.40000000000005, 79, 0.21035912554254432
12, 225, -22.40000000000005, 72, 0.3092930650199378
13, 225, -22.40000000000005, 84, 0.22801742529472868
14, 225, -22.40000000000005, 77, 0.314144866950667
15, 225, -22.40000000000005, 82, 0.20743961802788036
16, 225, -22.40000000000005, 87, 1.8575678034923877
17, 225, -22.40000000000005, 75, 0.38573966620018674
18, 225, -22.40000000000005, 79, 0.30997626882868157
19, 225, -22.40000000000005, 98, 0.5005399312605214
20, 225, -22.40000000000005, 86, 0.345328656455274
21, 132, -13.09999999999997, 101, 0.4279388951331127
22, 225, -22.40000000000005, 99, 0.423533994879844
23, 225, -22.40000000000005, 86, 0.4461745502312262
24, 225, -22.40000000000005, 118, 0.5347941131395864
25, 225, -22.40000000000005, 95, 0.428634967847604
26, 225, -22.40000000000005, 104, 0.30190005666590825
27, 225, -22.40000000000005, 114, 0.5037971091484337
28, 225, -22.40000000000005, 102, 0.23721130416128577
29, 225, -22.40000000000005, 111, 0.6236786318478306
30, 225, -22.40000000000005, 96, 0.43503341497163783
31, 225, -22.40000000000005, 103, 0.49136822429152893
32, 225, -22.40000000000005, 118, 0.7072046151294598
33, 160, -15.89999999999996, 119, 0.739942465784599
34, 225, -22.40000000000005, 120, 0.45196741410952623
35, 225, -22.40000000000005, 113, 0.7144051592909854
36, 171, -16.99999999999997, 111, 0.4392767823939814
37, 225, -22.40000000000005, 121, 0.4577209783790561
38, 100, -9.89999999999998, 116, 0.5022421413839324
39, 225, -22.40000000000005, 113, 0.27704693617699494
40, 225, -22.40000000000005, 115, 0.48724097269291833
41, 118, -11.699999999999974, 129, 0.5124051388589166
42, 91, -8.999999999999984, 115, 0.33676195873730386
43, 225, -22.40000000000005, 110, 0.3446029290058692
44, 158, -15.69999999999996, 127, 0.7586448629262271
45, 210, -20.900000000000027, 119, 0.5542134129152791
46, 225, -22.40000000000005, 126, 0.8464937145052462
47, 129, -12.79999999999997, 123, 0.5322443597177697
48, 112, -11.099999999999977, 131, 0.4108990268896493
49, 221, -22.000000000000043, 131, 0.569282020177966
50, 148, -14.699999999999964, 136, 0.5080985331816419
51, 225, -22.40000000000005, 124, 0.4313254773553967
52, 225, -22.40000000000005, 123, 0.7214427854817471
53, 225, -22.40000000000005, 133, 0.5733591610950355
54, 225, -22.40000000000005, 146, 0.8853088839891072
55, 225, -22.40000000000005, 127, 0.6307639921092574
56, 210, -20.900000000000027, 127, 0.34784041267274723
57, 54, -5.299999999999997, 142, 0.5787398871998191
58, 214, -21.300000000000033, 149, 0.8840393330762883
59, 193, -19.200000000000003, 133, 0.5116244791589415
60, 133, -13.199999999999969, 135, 0.6577278427747273
61, 185, -18.39999999999999, 126, 0.4762162784853432
62, 225, -22.40000000000005, 133, 0.4910335906758547
63, 225, -22.40000000000005, 135, 0.43140266715395015
64, 225, -22.40000000000005, 147, 0.7298217490075376
65, 161, -15.99999999999996, 144, 0.9045197817477166
66, 225, -22.40000000000005, 152, 0.7606634761871081
67, 117, -11.599999999999975, 144, 0.5057880416735954
68, 51, -4.999999999999998, 142, 0.31476704023055535
69, 179, -17.799999999999983, 143, 0.898589029317755
70, 225, -22.40000000000005, 136, 0.7515160796998934
71, 107, -10.599999999999978, 147, 0.5721977329212877
72, 119, -11.799999999999974, 141, 0.4358037738047771
73, 225, -22.40000000000005, 149, 0.8439840514383281
74, 225, -22.40000000000005, 148, 0.802653868260554
75, 224, -22.300000000000047, 167, 0.8797171938805963
76, 102, -10.09999999999998, 147, 0.554084006713718
77, 139, -13.799999999999967, 143, 0.8821995005616268
78, 225, -22.40000000000005, 151, 0.6969213775087248
79, 119, -11.799999999999974, 152, 0.9417604462921929
80, 225, -22.40000000000005, 149, 0.7590959025831636
81, 110, -10.899999999999977, 154, 2.6246626236441903
82, 111, -10.999999999999977, 155, 1.0731776456659898
83, 86, -8.499999999999986, 156, 0.3820613277171452
84, 225, -22.40000000000005, 158, 0.8448456879266897
85, 59, -5.799999999999995, 163, 1.1722428162142426
86, 213, -21.20000000000003, 157, 0.9820948253715476
87, 225, -22.40000000000005, 155, 0.7824827266034253
88, 115, -11.399999999999975, 166, 0.7148547348347338
89, 225, -22.40000000000005, 161, 0.42557882721422
90, 225, -22.40000000000005, 148, 0.7649140698510679
91, 78, -7.699999999999989, 166, 0.7240564547535735
92, 101, -9.99999999999998, 153, 0.7408886159876369
93, 60, -5.899999999999995, 164, 0.5545308243818918
94, 225, -22.40000000000005, 162, 0.8188648530503112
95, 225, -22.40000000000005, 155, 0.5294876782774494
96, 140, -13.899999999999967, 149, 0.5051616166912076
97, 122, -12.099999999999973, 158, 0.5722648231350034
98, 139, -13.799999999999967, 162, 0.6386084886809398
99, 225, -22.40000000000005, 149, 0.6015368976921978
100, 118, -11.699999999999974, 178, 0.8815347495745449
101, 55, -5.399999999999997, 153, 0.5108363865539536
102, 67, -6.5999999999999925, 164, 0.7341034850027652
103, 225, -22.40000000000005, 169, 0.7735591270513784
104, 225, -22.40000000000005, 159, 0.5302056547259977
105, 128, -12.69999999999997, 169, 0.691832551081256
106, 137, -13.599999999999968, 150, 0.629651097547679
107, 86, -8.499999999999986, 151, 0.45025708021994326
108, 201, -20.000000000000014, 159, 0.6902125201737184
109, 190, -18.9, 169, 0.6824546239365492
110, 225, -22.40000000000005, 168, 0.7852555507402064
111, 152, -15.099999999999962, 181, 0.7291906869924896
112, 219, -21.80000000000004, 171, 0.7185816971811785
113, 98, -9.699999999999982, 167, 0.7788488606878063
114, 225, -22.40000000000005, 181, 0.7057102405023117
115, 222, -22.100000000000044, 174, 0.9324430242920931
116, 63, -6.199999999999994, 167, 0.5038007013950141
117, 121, -11.999999999999973, 173, 0.9137947916219078
118, 225, -22.40000000000005, 188, 1.2655496689485228
119, 225, -22.40000000000005, 162, 0.6311796751933936
120, 172, -17.099999999999973, 175, 0.39346266665066354
121, 174, -17.299999999999976, 168, 0.7391495413765714
122, 225, -22.40000000000005, 175, 0.4777517237812703
123, 99, -9.799999999999981, 180, 0.5647182287084096
124, 225, -22.40000000000005, 178, 0.6795243810747618
125, 152, -15.099999999999962, 168, 0.7827804965919705
126, 225, -22.40000000000005, 169, 0.40157949405704385
127, 222, -22.100000000000044, 179, 0.673695888581769
128, 138, -13.699999999999967, 182, 0.5608184461847312
129, 62, -6.099999999999994, 185, 0.6998147509959967
130, 60, -5.899999999999995, 170, 0.43221253783730385
131, 77, -7.599999999999989, 174, 0.3932845726619769
132, 133, -13.199999999999969, 190, 0.6942317039390373
133, 225, -22.40000000000005, 185, 0.6566240556298215
134, 225, -22.40000000000005, 174, 0.7975712233706563
135, 115, -11.399999999999975, 175, 0.3996638131857968
136, 140, -13.899999999999967, 191, 0.8318146481184896
137, 96, -9.499999999999982, 177, 0.5660676515441638
138, 225, -22.40000000000005, 199, 0.7696977874354496
139, 138, -13.699999999999967, 183, 0.6354866211710366
140, 225, -22.40000000000005, 191, 0.535973056714024
141, 94, -9.299999999999983, 176, 0.5089009000907767
142, 225, -22.40000000000005, 201, 0.8793153308517665
143, 225, -22.40000000000005, 209, 1.0384137244470617
144, 225, -22.40000000000005, 192, 0.492427767975645
145, 214, -21.300000000000033, 202, 0.6321618439342371
146, 225, -22.40000000000005, 183, 0.6240665972777162
147, 225, -22.40000000000005, 192, 0.9422836853979435
148, 110, -10.899999999999977, 193, 0.5366189988553645
149, 225, -22.40000000000005, 183, 0.8185871008020489
150, 225, -22.40000000000005, 208, 1.396220528798481
