Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 53, 0.2
2, 225, -22.40000000000005, 76, 0.01614060726368799
3, 225, -22.40000000000005, 106, 0.18423049139120917
4, 225, -22.40000000000005, 113, 0.19816147667075334
5, 225, -22.40000000000005, 92, 0.19054327195921195
6, 225, -22.40000000000005, 138, 0.1837179092628345
7, 225, -22.40000000000005, 146, 0.1632959413609566
8, 225, -22.40000000000005, 132, 0.09674970524120763
9, 225, -22.40000000000005, 145, 0.1979877071945988
10, 225, -22.40000000000005, 171, 0.014325759446753517
11, 225, -22.40000000000005, 175, 0.17826636238227367
12, 225, -22.40000000000005, 183, 0.013646996870586792
13, 225, -22.40000000000005, 193, 0.01470283653537191
14, 225, -22.40000000000005, 204, 0.1977428583084393
15, 225, -22.40000000000005, 198, 0.016806111427189407
16, 225, -22.40000000000005, 211, 0.01700443089456273
17, 225, -22.40000000000005, 258, 0.07281975562277743
18, 225, -22.40000000000005, 218, 0.017011961614589163
19, 225, -22.40000000000005, 254, 0.017453707345518155
20, 225, -22.40000000000005, 229, 0.016961314405379735
21, 225, -22.40000000000005, 252, 0.1760683831125721
22, 225, -22.40000000000005, 266, 0.017988229862584693
23, 225, -22.40000000000005, 269, 0.01639249462802106
24, 225, -22.40000000000005, 279, 0.01496498319324735
25, 225, -22.40000000000005, 294, 0.05669919409197122
26, 225, -22.40000000000005, 276, 0.017923358048017257
27, 225, -22.40000000000005, 285, 0.01630958828672685
28, 225, -22.40000000000005, 295, 0.01575172168648742
29, 225, -22.40000000000005, 325, 0.017938917651918462
30, 225, -22.40000000000005, 298, 0.01588353493811656
31, 225, -22.40000000000005, 310, 0.01894389062127344
32, 225, -22.40000000000005, 303, 0.019554908497857737
33, 225, -22.40000000000005, 303, 0.014912984079193725
34, 225, -22.40000000000005, 330, 0.01796801688827493
35, 225, -22.40000000000005, 355, 0.1975423898059736
36, 225, -22.40000000000005, 329, 0.016663807623140348
37, 225, -22.40000000000005, 353, 0.016160055724697364
38, 225, -22.40000000000005, 361, 0.017985137958061448
39, 225, -22.40000000000005, 351, 0.01842177313649851
40, 225, -22.40000000000005, 357, 0.15974029935839085
41, 225, -22.40000000000005, 358, 0.020205891347574945
42, 225, -22.40000000000005, 360, 0.1369888098751424
43, 225, -22.40000000000005, 377, 0.02291692371947729
44, 225, -22.40000000000005, 366, 0.015667202111923406
45, 225, -22.40000000000005, 387, 0.019199808682347386
46, 225, -22.40000000000005, 414, 0.01821934440790307
47, 225, -22.40000000000005, 395, 0.022329011391201137
48, 225, -22.40000000000005, 382, 0.014513647497459203
49, 225, -22.40000000000005, 408, 0.01968836387276751
50, 225, -22.40000000000005, 387, 0.015659014244772784
51, 225, -22.40000000000005, 391, 0.023244659091919362
52, 225, -22.40000000000005, 417, 0.019765539116883724
53, 225, -22.40000000000005, 436, 0.019238538646417197
54, 225, -22.40000000000005, 419, 0.015184990078043858
55, 225, -22.40000000000005, 429, 0.021483713609785793
