Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 225, -22.40000000000005, 25, 0.05799603454554125
2, 225, -22.40000000000005, 34, 0.05725958818323451
3, 225, -22.40000000000005, 69, 0.06423266913868625
4, 225, -22.40000000000005, 73, 0.058212685394294306
5, 225, -22.40000000000005, 90, 0.06439496045884441
6, 225, -22.40000000000005, 87, 0.0591338351816712
7, 225, -22.40000000000005, 82, 0.059594923730920235
8, 225, -22.40000000000005, 106, 0.058598571466655924
9, 225, -22.40000000000005, 100, 0.05778455617211453
10, 225, -22.40000000000005, 110, 0.04781687361082865
11, 225, -22.40000000000005, 117, 0.05387332247953558
12, 225, -22.40000000000005, 121, 0.052679575617559316
13, 225, -22.40000000000005, 130, 0.4504303948563415
14, 225, -22.40000000000005, 112, 0.05051925617439512
15, 225, -22.40000000000005, 127, 0.059066075204947
16, 225, -22.40000000000005, 147, 0.06888868314066898
17, 225, -22.40000000000005, 150, 0.050415387423195845
18, 225, -22.40000000000005, 132, 0.0665537321806228
19, 225, -22.40000000000005, 143, 0.05031383707679793
20, 225, -22.40000000000005, 158, 0.05916108605843595
21, 225, -22.40000000000005, 160, 0.055977052441611
22, 225, -22.40000000000005, 152, 0.05185942972265001
23, 225, -22.40000000000005, 164, 0.049390389898321674
24, 225, -22.40000000000005, 176, 0.09425803306434316
25, 225, -22.40000000000005, 177, 0.04939416810294017
26, 225, -22.40000000000005, 168, 0.07351365756273248
27, 225, -22.40000000000005, 174, 0.06298165213071605
28, 225, -22.40000000000005, 199, 0.04718039848698963
29, 225, -22.40000000000005, 188, 0.05088511956944375
30, 225, -22.40000000000005, 179, 0.05892103047664632
31, 225, -22.40000000000005, 206, 0.07691510471042196
32, 225, -22.40000000000005, 194, 0.04933349030313949
33, 225, -22.40000000000005, 201, 0.06419628177481607
34, 225, -22.40000000000005, 202, 0.05822441265348033
35, 225, -22.40000000000005, 195, 0.08325130838277017
36, 225, -22.40000000000005, 218, 0.060816212458195684
37, 225, -22.40000000000005, 199, 0.06380557043256374
38, 225, -22.40000000000005, 207, 0.040624196785293165
39, 225, -22.40000000000005, 210, 0.0668578855905371
40, 225, -22.40000000000005, 214, 0.05323523533921093
41, 225, -22.40000000000005, 213, 0.06286378303565643
42, 225, -22.40000000000005, 229, 0.056031527930820946
43, 225, -22.40000000000005, 230, 0.05604411369343687
44, 225, -22.40000000000005, 233, 0.08136698524937402
45, 225, -22.40000000000005, 226, 0.045994401618871805
46, 225, -22.40000000000005, 222, 0.05082553393049638
47, 225, -22.40000000000005, 246, 0.059506423763258764
48, 225, -22.40000000000005, 228, 0.06779753105823938
49, 225, -22.40000000000005, 251, 0.07240402901778803
50, 225, -22.40000000000005, 240, 0.0755805432808121
51, 225, -22.40000000000005, 245, 0.06713521182615884
52, 225, -22.40000000000005, 241, 0.0711799528036211
53, 225, -22.40000000000005, 260, 0.07001393498691078
54, 225, -22.40000000000005, 244, 0.07246595268080958
55, 225, -22.40000000000005, 259, 0.07435624975579536
56, 225, -22.40000000000005, 249, 0.5602665979349328
57, 197, -19.60000000000001, 243, 0.05038802595762881
58, 225, -22.40000000000005, 253, 0.07351591448237693
59, 225, -22.40000000000005, 269, 0.04878908402536908
60, 225, -22.40000000000005, 252, 0.07455478606765942
61, 225, -22.40000000000005, 266, 0.0660114430342944
62, 225, -22.40000000000005, 275, 0.061267920740553095
63, 225, -22.40000000000005, 282, 0.07410560643971853
64, 225, -22.40000000000005, 264, 0.0719187470614504
65, 225, -22.40000000000005, 272, 0.06076416869950618
66, 225, -22.40000000000005, 283, 0.04741246842639962
67, 225, -22.40000000000005, 271, 0.08868673449664621
68, 225, -22.40000000000005, 263, 0.06160385704711968
69, 225, -22.40000000000005, 271, 0.06456857247791176
70, 225, -22.40000000000005, 294, 0.05824684424842297
71, 113, -11.199999999999976, 278, 0.06965142658729606
72, 225, -22.40000000000005, 282, 0.051663548410984195
73, 225, -22.40000000000005, 282, 0.07568670576910996
74, 225, -22.40000000000005, 301, 0.07308405225776815
75, 225, -22.40000000000005, 308, 0.058388037850571006
76, 119, -11.799999999999974, 298, 0.08086665751818756
77, 225, -22.40000000000005, 281, 0.08756592186044831
78, 114, -11.299999999999976, 286, 0.079267374213574
79, 225, -22.40000000000005, 294, 0.07903219450991761
80, 143, -14.199999999999966, 291, 0.06974513081513756
81, 197, -19.60000000000001, 291, 0.058182296048608695
82, 225, -22.40000000000005, 304, 0.09793185269742422
83, 117, -11.599999999999975, 290, 0.08339603173126986
84, 116, -11.499999999999975, 315, 0.06573074896827114
85, 225, -22.40000000000005, 298, 0.05761464964144558
86, 128, -12.69999999999997, 301, 0.07098497665700432
87, 102, -10.09999999999998, 296, 0.07370180173242152
88, 96, -9.499999999999982, 294, 0.06876622961407097
89, 225, -22.40000000000005, 304, 0.05178334643887217
90, 177, -17.59999999999998, 294, 0.05785761115187604
91, 225, -22.40000000000005, 316, 0.08386631629100438
92, 146, -14.499999999999964, 323, 0.07625281848585352
93, 125, -12.399999999999972, 318, 0.6191180297222343
94, 225, -22.40000000000005, 310, 0.07967524297342943
95, 74, -7.29999999999999, 312, 0.06212794432987434
96, 106, -10.499999999999979, 304, 0.06367842194160805
97, 225, -22.40000000000005, 329, 0.07113527009337961
98, 86, -8.499999999999986, 315, 0.0745308270324084
99, 93, -9.199999999999983, 311, 0.07357116426654109
100, 129, -12.79999999999997, 325, 0.08337898621954576
101, 182, -18.099999999999987, 314, 0.05349157024490747
102, 225, -22.40000000000005, 329, 0.05241812970489407
103, 74, -7.29999999999999, 338, 0.0671257582601954
104, 225, -22.40000000000005, 308, 0.054431021209588426
105, 208, -20.700000000000024, 330, 0.062194304733260264
106, 183, -18.19999999999999, 323, 0.06547517616381615
107, 88, -8.699999999999985, 317, 0.07960516942731244
108, 45, -4.4, 321, 0.06917430408986203
109, 54, -5.299999999999997, 323, 0.043328569159462926
110, 101, -9.99999999999998, 331, 0.06734959303957921
111, 225, -22.40000000000005, 319, 0.0692793867232091
112, 143, -14.199999999999966, 331, 0.06428397134173758
113, 64, -6.299999999999994, 331, 0.04988809048353904
114, 69, -6.799999999999992, 326, 0.05541502489354866
115, 225, -22.40000000000005, 332, 0.08184116288767629
116, 176, -17.49999999999998, 332, 0.06352541435741332
117, 117, -11.599999999999975, 348, 0.06629056497352659
118, 54, -5.299999999999997, 331, 0.06453398111870756
119, 225, -22.40000000000005, 353, 0.08429859107523097
120, 69, -6.799999999999992, 340, 0.059412171185291074
