Episode, Steps, Reward, Time (in milliseconds), Convergence
1, 36, -3.5000000000000018, 2, 0.27999999999999997
2, 36, -3.5000000000000018, 2, 0.1232406409974479
3, 36, -3.5000000000000018, 3, 0.15021212956976235
4, 36, -3.5000000000000018, 5, 0.174462992238954
5, 36, -3.5000000000000018, 5, 0.1658758683436677
6, 36, -3.5000000000000018, 6, 0.11971545980325848
7, 36, -3.5000000000000018, 8, 0.1788116968741279
8, 36, -3.5000000000000018, 7, 0.135278947476413
9, 36, -3.5000000000000018, 6, 0.12982502591636047
10, 36, -3.5000000000000018, 8, 0.1115713457461745
11, 36, -3.5000000000000018, 7, 0.21129854514913526
12, 36, -3.5000000000000018, 8, 0.2316602622002231
13, 16, -1.5000000000000002, 9, 0.1884692526246351
14, 36, -3.5000000000000018, 10, 0.1379484847084499
15, 25, -2.400000000000001, 10, 0.11802858471682476
16, 36, -3.5000000000000018, 12, 0.19166230807240936
17, 36, -3.5000000000000018, 11, 0.16567080790752114
18, 17, -1.6000000000000003, 10, 0.21765791143356722
19, 26, -2.500000000000001, 11, 0.17628728358593937
20, 11, -0.9999999999999999, 12, 0.2885522095328332
21, 36, -3.5000000000000018, 13, 0.2423006291201556
22, 17, -1.6000000000000003, 15, 0.11708981981709221
23, 21, -2.0000000000000004, 15, 0.1819331732802572
24, 22, -2.1000000000000005, 15, 0.3843338759904422
25, 18, -1.7000000000000004, 12, 0.17132538299742434
26, 17, -1.6000000000000003, 11, 0.23899427021468655
27, 25, -2.400000000000001, 13, 0.23402185342335124
28, 36, -3.5000000000000018, 13, 0.12363632311132333
29, 15, -1.4000000000000001, 14, 0.2175780175558466
30, 17, -1.6000000000000003, 15, 0.1736700596639107
31, 36, -3.5000000000000018, 15, 0.28481058255328673
32, 16, -1.5000000000000002, 14, 0.20453643441365038
33, 36, -3.5000000000000018, 14, 0.15658813193333798
34, 17, -1.6000000000000003, 15, 0.1867714862873454
35, 29, -2.800000000000001, 18, 0.3037453609449542
36, 16, -1.5000000000000002, 15, 0.21217754632306995
37, 20, -1.9000000000000006, 16, 0.34697616557480215
38, 12, -1.0999999999999999, 14, 0.23273034237079382
39, 36, -3.5000000000000018, 20, 0.2759031495234965
40, 36, -3.5000000000000018, 16, 0.1586486869420125
41, 19, -1.8000000000000005, 18, 0.2609871175830809
42, 17, -1.6000000000000003, 15, 0.07169669339983797
43, 23, -2.2000000000000006, 17, 0.396097643921012
44, 36, -3.5000000000000018, 18, 0.31579452757712834
45, 17, -1.6000000000000003, 15, 0.20073099766366953
46, 15, -1.4000000000000001, 16, 0.22431492641627848
47, 36, -3.5000000000000018, 17, 0.24630604668413725
48, 19, -1.8000000000000005, 18, 0.2200473034486311
49, 29, -2.800000000000001, 17, 0.2220043566250497
50, 12, -1.0999999999999999, 18, 0.2603077907552829
51, 29, -2.800000000000001, 23, 0.22292592098144115
52, 36, -3.5000000000000018, 20, 0.17737594792745226
53, 14, -1.3, 19, 0.2106205931492155
54, 17, -1.6000000000000003, 19, 0.11004055266608925
55, 26, -2.500000000000001, 20, 0.25813664680706494
56, 30, -2.9000000000000012, 18, 0.19871403522292808
57, 31, -3.0000000000000013, 18, 0.1592210105787525
58, 23, -2.2000000000000006, 20, 0.28757084091641966
59, 15, -1.4000000000000001, 18, 0.19353898151681637
60, 14, -1.3, 19, 0.12504644844764412
61, 26, -2.500000000000001, 24, 0.1748981682394246
62, 36, -3.5000000000000018, 20, 0.18049193209439984
63, 19, -1.8000000000000005, 22, 0.34042819852167416
64, 36, -3.5000000000000018, 22, 0.21810916765842625
65, 24, -2.3000000000000007, 24, 0.38659827184095685
66, 17, -1.6000000000000003, 20, 0.2009329893554508
67, 13, -1.2, 22, 0.11250870949278902
68, 23, -2.2000000000000006, 21, 0.17541102278460485
69, 36, -3.5000000000000018, 25, 0.1941037173543338
70, 16, -1.5000000000000002, 23, 0.21814495005935797
71, 29, -2.800000000000001, 23, 0.22155546085344047
72, 17, -1.6000000000000003, 24, 0.23050315540571892
73, 36, -3.5000000000000018, 21, 0.2691859959091254
74, 19, -1.8000000000000005, 24, 0.3358512247269695
75, 16, -1.5000000000000002, 24, 0.2698112057867444
76, 21, -2.0000000000000004, 23, 0.2825106435406355
77, 31, -3.0000000000000013, 21, 0.19994298191022913
78, 11, -0.9999999999999999, 23, 0.22988721167347825
79, 18, -1.7000000000000004, 24, 0.17362844872523508
80, 17, -1.6000000000000003, 24, 0.142059570660302
81, 16, -1.5000000000000002, 27, 0.2695674501605132
82, 15, -1.4000000000000001, 25, 0.1983368255456035
83, 22, -2.1000000000000005, 23, 0.132119675410315
84, 36, -3.5000000000000018, 26, 0.21886947490168662
85, 27, -2.600000000000001, 25, 0.31810641043493404
86, 36, -3.5000000000000018, 24, 0.2770349543034807
87, 36, -3.5000000000000018, 27, 0.19617993752531254
88, 11, -0.9999999999999999, 25, 0.2397926366175711
89, 19, -1.8000000000000005, 25, 0.36597530627395236
90, 21, -2.0000000000000004, 26, 0.2868846601552377
91, 23, -2.2000000000000006, 27, 0.27349759541593266
92, 13, -1.2, 28, 0.18216754551706282
93, 36, -3.5000000000000018, 29, 0.13671785520653496
94, 14, -1.3, 29, 0.126603079726179
95, 21, -2.0000000000000004, 28, 0.113344516518737
96, 36, -3.5000000000000018, 29, 0.1636141448426368
97, 19, -1.8000000000000005, 27, 0.19045867341144163
98, 21, -2.0000000000000004, 30, 0.4100647804501261
99, 15, -1.4000000000000001, 30, 0.27013520145918646
100, 19, -1.8000000000000005, 26, 0.2851209191465598
101, 13, -1.2, 26, 0.1491040349612982
102, 15, -1.4000000000000001, 27, 0.20080893305775682
103, 36, -3.5000000000000018, 30, 0.2779986614498382
104, 36, -3.5000000000000018, 29, 0.22067177904375235
105, 21, -2.0000000000000004, 29, 0.21495502725776594
106, 36, -3.5000000000000018, 31, 0.3642179517047074
107, 29, -2.800000000000001, 30, 0.15205629481480126
108, 33, -3.2000000000000015, 29, 0.21322515753150983
109, 36, -3.5000000000000018, 30, 0.18174931344843642
110, 23, -2.2000000000000006, 32, 0.21183733284827355
111, 16, -1.5000000000000002, 30, 0.17762782572117253
112, 23, -2.2000000000000006, 31, 0.17894028756985858
113, 36, -3.5000000000000018, 31, 0.352229325333984
114, 11, -0.9999999999999999, 31, 0.3690818608436861
115, 36, -3.5000000000000018, 31, 0.318517934957966
116, 36, -3.5000000000000018, 34, 0.3214403628417366
117, 36, -3.5000000000000018, 30, 0.18621985796809049
118, 11, -0.9999999999999999, 30, 0.23073754349831632
119, 13, -1.2, 32, 0.16339749660144387
120, 35, -3.4000000000000017, 32, 0.2691871140595381
121, 21, -2.0000000000000004, 32, 0.15726086293882913
122, 11, -0.9999999999999999, 33, 0.23218827290559307
123, 36, -3.5000000000000018, 35, 0.2057903891536914
124, 36, -3.5000000000000018, 40, 0.34828863825422185
125, 20, -1.9000000000000006, 31, 0.11666836647477619
126, 21, -2.0000000000000004, 36, 0.3833079315945791
127, 18, -1.7000000000000004, 35, 0.2370810724560718
128, 36, -3.5000000000000018, 33, 0.2350675333974177
129, 17, -1.6000000000000003, 35, 0.18389345798629175
130, 19, -1.8000000000000005, 34, 0.21588680511271263
131, 19, -1.8000000000000005, 36, 0.14678460868295296
132, 36, -3.5000000000000018, 34, 0.20861979958679266
133, 14, -1.3, 34, 0.10213906966511566
134, 15, -1.4000000000000001, 34, 0.16144698637610844
135, 30, -2.9000000000000012, 39, 0.17231864164022626
136, 23, -2.2000000000000006, 37, 0.28777328977845773
137, 13, -1.2, 36, 0.29567584398698493
138, 25, -2.400000000000001, 42, 0.26701045333993223
139, 24, -2.3000000000000007, 38, 0.21769096720435344
140, 16, -1.5000000000000002, 37, 0.1461101404934082
141, 15, -1.4000000000000001, 38, 0.1020989706603952
142, 19, -1.8000000000000005, 37, 0.16047841717976508
143, 36, -3.5000000000000018, 37, 0.3525618088961784
144, 22, -2.1000000000000005, 39, 0.2846060341169808
145, 34, -3.3000000000000016, 37, 0.23928467220932348
146, 18, -1.7000000000000004, 37, 0.12010251481222345
147, 33, -3.2000000000000015, 38, 0.23654387972227253
148, 13, -1.2, 41, 0.15015118942985878
149, 12, -1.0999999999999999, 38, 0.1860218651312162
150, 12, -1.0999999999999999, 45, 0.2715235666482295
151, 15, -1.4000000000000001, 37, 0.19726879437186118
152, 36, -3.5000000000000018, 38, 0.19550856577589304
153, 15, -1.4000000000000001, 40, 0.3045656113858677
154, 16, -1.5000000000000002, 41, 0.24429798582972917
155, 13, -1.2, 43, 0.2515797915384257
156, 22, -2.1000000000000005, 40, 0.16618214407772713
157, 17, -1.6000000000000003, 40, 0.13548992784195057
158, 25, -2.400000000000001, 40, 0.39789914226499845
159, 12, -1.0999999999999999, 38, 0.15938354455708725
160, 23, -2.2000000000000006, 39, 0.17882486310181378
161, 34, -3.3000000000000016, 45, 0.21680550697187023
162, 36, -3.5000000000000018, 41, 0.21449681958427913
163, 36, -3.5000000000000018, 42, 0.1940222362650066
164, 21, -2.0000000000000004, 41, 0.2239929496852444
165, 12, -1.0999999999999999, 43, 0.16569070944398945
